Entry_ID	Primary_Family_ID	Domain	Onset	C1_Identity	Quantity	Apical_Group	Apical_Structure	V1_Quality	Following_Vowel	Grammatical_Category	Domain_Following_Vowel	Domain_Apical_Group	Domain_V1_Quality	Telugu_Broad_Obligatory_Hypothesis	Raw_C1	Raw_C2	Raw_Quantity	Raw_V2	Raw_Structure	Input_Confidence
d3999	d3999	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	retroflex-approximant	singleton	a	low-a	adjective/verb	short-C-initial-r-rhotics-retroflex-approximant / low-a	short-C-initial-r-rhotics-retroflex-approximant / retroflex-approximant	short-C-initial-r-rhotics-retroflex-approximant / a	eligible; obligatory application predicts D	p	ẓ	short	a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4002	d4002	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	retroflex-approximant	singleton	a	mixed/unknown-formative	verb/noun	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / retroflex-approximant	short-C-initial-r-rhotics-retroflex-approximant / a	eligible; obligatory application predicts D	p	ẓ	short	i/zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4057	d4057	nonapical-or-uncertain-input	consonant-initial	p	long	nonapical-or-uncertain	singleton	mixed/uncertain-vowel	mixed/unknown-formative	adjective/verb	nonapical-or-uncertain-input / mixed/unknown-formative	nonapical-or-uncertain-input / nonapical-or-uncertain	nonapical-or-uncertain-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	p	s	long	zero/u	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4175	d4175	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	rhotic	singleton	mixed/uncertain-vowel	low-a	noun	short-C-initial-r-rhotics-retroflex-approximant / low-a	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	p	r	short	a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4176	d4176	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	rhotic	singleton	i	mixed/unknown-formative	verb	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / i	eligible; obligatory application predicts D	p	r	short	i/zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4193	d4193	mixed-or-uncertain-quantity	consonant-initial	p	mixed/uncertain-quantity	retroflex-approximant	singleton	mixed/uncertain-vowel	mixed/unknown-formative	noun	mixed-or-uncertain-quantity / mixed/unknown-formative	mixed-or-uncertain-quantity / retroflex-approximant	mixed-or-uncertain-quantity / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	p	ẓ	short and long comparison grades	u/unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4283	d4283	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	rhotic	singleton	mixed/uncertain-vowel	low-a	verb/noun	short-C-initial-r-rhotics-retroflex-approximant / low-a	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	p	r	short	a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4312	d4312	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	retroflex-approximant	singleton	mixed/uncertain-vowel	mixed/unknown-formative	noun/verb	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / retroflex-approximant	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	p	ẓ	short	u/i/zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4537	d4537	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	rhotic	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb/noun	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	p	r	short	i/zero/unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4545	d4545	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	rhotic	singleton	o	mixed/unknown-formative	noun	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / o	eligible; obligatory application predicts D	p	r	short	zero/unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4559	d4559	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	p	short	retroflex-approximant	singleton	o	mixed/unknown-formative	noun	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / retroflex-approximant	short-C-initial-r-rhotics-retroflex-approximant / o	eligible; obligatory application predicts D	p	ẓ	short	u/zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4591	d4591	mixed-or-uncertain-quantity	consonant-initial	p	mixed/uncertain-quantity	rhotic	singleton	mixed/uncertain-vowel	mixed/unknown-formative	noun	mixed-or-uncertain-quantity / mixed/unknown-formative	mixed-or-uncertain-quantity / rhotic	mixed-or-uncertain-quantity / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	p	r	long root and independent short derivative	zero/a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4599	d4599	long-apical-input	consonant-initial	p	long	retroflex-approximant	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb/noun	long-apical-input / mixed/unknown-formative	long-apical-input / retroflex-approximant	long-apical-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	p	ẓ	long	zero/unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4608	d4608	mixed-or-uncertain-quantity	consonant-initial	p	mixed/uncertain-quantity	rhotic	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb	mixed-or-uncertain-quantity / mixed/unknown-formative	mixed-or-uncertain-quantity / rhotic	mixed-or-uncertain-quantity / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	p	r	unknown	unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4680	d4680	nasal-or-nasal-cluster-input	consonant-initial	m	short	mixed-nasal-apical	mixed/cluster/other	a	mixed/unknown-formative	verb	nasal-or-nasal-cluster-input / mixed/unknown-formative	nasal-or-nasal-cluster-input / mixed-nasal-apical	nasal-or-nasal-cluster-input / a	outside narrow classical Telugu domain; no D prediction from that rule	m	ṇṭ/ṛ	short	zero/unknown	mixed nasal-stop/apical	Comparative order and exact formation confidence distinguished in support and exception notes
d4710	d4710	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	rhotic	singleton	a	low-a	adjective/verb	short-C-initial-r-rhotics-retroflex-approximant / low-a	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / a	eligible; obligatory application predicts D	m	r	short	a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4716	d4716	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	rhotic	singleton	a	high-u	noun	short-C-initial-r-rhotics-retroflex-approximant / high-u	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / a	eligible; obligatory application predicts D	m	r	short	u	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4728	d4728	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	rhotic	singleton	a	consonantal/no-vowel	noun/adjective	short-C-initial-r-rhotics-retroflex-approximant / consonantal/no-vowel	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / a	eligible; obligatory application predicts D	m	r	short	zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4971	d4971	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	rhotic	singleton	mixed/uncertain-vowel	low-a	noun/adjective	short-C-initial-r-rhotics-retroflex-approximant / low-a	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	m	r	short	a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4973	d4973	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	rhotic	singleton	mixed/uncertain-vowel	low-a	verb/noun	short-C-initial-r-rhotics-retroflex-approximant / low-a	short-C-initial-r-rhotics-retroflex-approximant / rhotic	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	m	r	short	a	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4975	d4975	mixed-or-uncertain-quantity	consonant-initial	m	mixed/uncertain-quantity	rhotic	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb	mixed-or-uncertain-quantity / mixed/unknown-formative	mixed-or-uncertain-quantity / rhotic	mixed-or-uncertain-quantity / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	m	r	short and independent long grades	i/u/zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d4989	d4989	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	retroflex-approximant	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb/noun	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / retroflex-approximant	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	m	ẓ	short	a/i	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5007	d5007	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	alveolar	singleton	u	mixed/unknown-formative	verb/noun	short-C-initial-r-rhotics-retroflex-approximant / mixed/unknown-formative	short-C-initial-r-rhotics-retroflex-approximant / alveolar	short-C-initial-r-rhotics-retroflex-approximant / u	eligible; obligatory application predicts D	m	ṟ	short	i/zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5017	d5017	short-strong-or-mixed-structure	consonant-initial	m	short	alveolar-strong	geminate	u	high-u	verb	short-strong-or-mixed-structure / high-u	short-strong-or-mixed-structure / alveolar-strong	short-strong-or-mixed-structure / u	outside narrow classical Telugu domain; no D prediction from that rule	m	ṟṟ	short	u	geminate	Comparative order and exact formation confidence distinguished in support and exception notes
d5046	d5046	mixed-or-uncertain-quantity	consonant-initial	m	mixed/uncertain-quantity	retroflex-approximant	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb	mixed-or-uncertain-quantity / mixed/unknown-formative	mixed-or-uncertain-quantity / retroflex-approximant	mixed-or-uncertain-quantity / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	m	ẓ	long root and independent short derivatives	zero/unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5087	d5087	nonapical-or-uncertain-input	consonant-initial	m	long	nonapical-or-uncertain	singleton	mixed/uncertain-vowel	mixed/unknown-formative	noun	nonapical-or-uncertain-input / mixed/unknown-formative	nonapical-or-uncertain-input / nonapical-or-uncertain	nonapical-or-uncertain-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	m	k	long	unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5114	d5114	nasal-or-nasal-cluster-input	consonant-initial	m	mixed/uncertain-quantity	nasal-stop	mixed/cluster/other	mixed/uncertain-vowel	mixed/unknown-formative	adjective/noun	nasal-or-nasal-cluster-input / mixed/unknown-formative	nasal-or-nasal-cluster-input / nasal-stop	nasal-or-nasal-cluster-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	m	ṇṭ/ṭ	short and long grades	zero/u	nasal-stop/strong stop	Comparative order and exact formation confidence distinguished in support and exception notes
d5123	d5123	short-C-initial-r-rhotics-retroflex-approximant	consonant-initial	m	short	retroflex-approximant	singleton	mixed/uncertain-vowel	consonantal/no-vowel	verb	short-C-initial-r-rhotics-retroflex-approximant / consonantal/no-vowel	short-C-initial-r-rhotics-retroflex-approximant / retroflex-approximant	short-C-initial-r-rhotics-retroflex-approximant / mixed/uncertain-vowel	eligible; obligatory application predicts D	m	ẓ	short	zero	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5250	d5250	nasal-or-nasal-cluster-input	consonant-initial	v	short	nasal-stop	mixed/cluster/other	a	mixed/unknown-formative	noun	nasal-or-nasal-cluster-input / mixed/unknown-formative	nasal-or-nasal-cluster-input / nasal-stop	nasal-or-nasal-cluster-input / a	outside narrow classical Telugu domain; no D prediction from that rule	v	nt	short	zero/i	nasal-stop	Comparative order and exact formation confidence distinguished in support and exception notes
d5368	d5368	long-apical-input	consonant-initial	v	long	lateral	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb	long-apical-input / mixed/unknown-formative	long-apical-input / lateral	long-apical-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	v	l	long	zero/u	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5369	d5369	long-apical-input	consonant-initial	v	long	lateral	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb	long-apical-input / mixed/unknown-formative	long-apical-input / lateral	long-apical-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	v	l	long	zero/u	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5372	d5372	mixed-or-uncertain-quantity	consonant-initial	v/b	mixed/uncertain-quantity	mixed-apical	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb/noun	mixed-or-uncertain-quantity / mixed/unknown-formative	mixed-or-uncertain-quantity / mixed-apical	mixed-or-uncertain-quantity / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	v/b	ẓ/r	long root and independently short derivative	zero/u	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
d5555	d5555	nonapical-or-uncertain-input	consonant-initial	v	mixed/uncertain-quantity	nonapical-or-uncertain	singleton	mixed/uncertain-vowel	mixed/unknown-formative	verb/noun	nonapical-or-uncertain-input / mixed/unknown-formative	nonapical-or-uncertain-input / nonapical-or-uncertain	nonapical-or-uncertain-input / mixed/uncertain-vowel	outside narrow classical Telugu domain; no D prediction from that rule	v	y	short and long grades	zero/unknown	singleton	Comparative order and exact formation confidence distinguished in support and exception notes
