Entry_ID	Screen	Has_Telugu	Review_Status	Displayed_Input	Evidence_IDs	Independent_Screen_Forms
d1303	consonant-initial-short-nonnasal-apical	1	pending	*kal-a-nku	d1303;f_24srvl5zcraf4;f_2ry2mmoyaj4h2;f_3746b3jhu5hkq;f_3gio74zoxkb6k;f_3omlf2wqtyblg;f_5575gwyncxldi;f_5joofexmfxsjg;f_5pobpc52dkao6;f_5tpp4sknyxtse;f_6n3irqkoh3jmu;f_75773js24chqe;f_7btebjqopavjm;f_7qjkly5v5j6o2;f_aesgjzkh2i3qw;f_atkjxsnsydsb6;f_bls67knujsziu;f_bs674pzho2jkq;f_cqoiagsrkkgg4;f_dn75ppfld6zlu;f_ec644g75mpn5m;f_egtjaxyx53q6m;f_eis4ksqz52tkm;f_ejikfkljcbj4y;f_fixdavecuspog;f_fnstqebo3g5ra;f_fxybhwx5qdlqe;f_ginsbljqbztgc;f_gkibazucwak26;f_gqgzqj3rk5a46;f_gv4y4xa5a7jvi;f_gw3cqwhbnz7do;f_h4vdjkax2oxyu;f_hdujqfd66slp6;f_irxlipvs4np7a;f_jdcszkeqt7c7i;f_jirv5uoz4q72a;f_jl5p2xgevyy6k;f_jwm3il47xom2w;f_kmedtjgtm2c6c;f_kpj7nkrbuk2c4;f_mwvwkv2wlex76;f_nm2v2qzilybvs;f_o44lbrasj5k7c;f_o5vywxaaoeluq;f_oitkvzfxmu3qe;f_owtojo4u2kpym;f_p3ox47euvi34k;f_pq6smruflm7se;f_ptgaxmstvnc6c;f_pzjwoff6oy3r2;f_qzkepqr5qzs5s;f_rbecayaanbusw;f_rguzaut6smmdm;f_rqhfrkakcf6hw;f_szjaa4z7op5w4;f_tzba4coqysalc;f_u5u5oogdqugwa;f_uaz4gsflbblg6;f_ufdbvzxcwdu46;f_usnpgcnc4m56o;f_uts5whfn5e3um;f_uuejf544awhhk;f_via3ynethy3fs;f_vndaw6vx5rpi6;f_x4phj4udgnduw;f_xwihi6iww5zh4;f_y6cdwfw5dktf6;f_yb7sf2ady4ep6;f_ygfmfwviqfx3m;f_zaoqpdx4w5uri;f_zclu24znj53es;f_zuooivat7uylk;f_zyyrkoegfy4zo	PDr: *kal-a-nku | PDr: *kal-a-nkku | Kannada: kalaŋku | Toda: kalx- | Kannada: kalaḍu | PSTDr: *kal-a-nkku | Kota: gal gu·ṛ- (gu·c-) | Tulu: galjuni | Badaga: kalangāda | PDr: **kalVkV | Tamil: kalakku | Tamil: kalaŋku | Badaga: kalangu | Malayalam: kalakku | Toda: kalx- (kalxy-) | PDr: *kal-ac | Tulu: kalaŋkɯ | Malayalam: kalaŋŋal | Malayalam: kalacuka | Malayalam: kalaŋŋuka | Kannada: kalaku | Badaga: kalaku nīru | Kannada: kalakisu | Tamil: kali | Kota: kalk | Kannada: kaluhe | Tamil: kalāvu | Malayalam: kalampu | Tulu: kalaŋkuni | Badaga: kalaku | Tamil: kaluṛ̆cci | Tamil: kaluṛ̆ | Toda: kalky- | Tamil: kaluṛ̆i | PDr: *kal- | Kodagu: kalak | Malto: gálɣro | Tulu: kaḷaŋkɯ | Tamil: kaliṛ̆ | Kodagu: kalaŋg- (kalaŋgi-) | Kota: kalk- (kalky-) | Malayalam: kalakkam | PSTDr: *kal-a-nku | Badaga: kalaga | Gondi: kallih | Tamil: kalām | Tulu: kalambuni | Badaga: kalaga hāku | Kota: kalg- (kalgy-) | Malayalam: kalampal | Malayalam: kalampuka | Tamil: kalakkam | Tamil: kalāy | Malayalam: kalaśal | Malayalam: kalakkuka | Tulu: kaḷaŋkāvuni | Toda: kalk- (kalky-) | Malayalam: kalāpam | Toda: kalxy- | Kodagu: kalak- (kalaki-) | Badaga: kalangida | PDr: *kal-ac- | Tamil: kalāpam | Tamil: kalaŋkal | Toda: kalk- | Kannada: kalumbu | Tulu: kaḷaŋkuni | Malto: gálye | Tamil: kaluṛ̆vu | Badaga: kalangārada
d1304	consonant-initial-short-nonnasal-apical	1	pending	kalappai	f_qrruw3gyqwfos;f_sgpuusehgyllo;f_tm4g42wqtiw7i;f_zfo3qopg72hic	Malayalam: kalappa | Tamil: kalappai | Kannada: kalapu | PSTDr: *kalappai
d1305	consonant-initial-short-nonnasal-apical	1	pending	*kal-am	d1305;f_3viccl4mmvhpe;f_5ect67ml72szy;f_cybaarmhgw7di;f_f3vmymjovhumy;f_iym2akbqigb4c;f_kaguaz277vzuc;f_l5cpd3bk3aqv2;f_la4k34d72d3r4;f_m5tmomahn66u4;f_qrusmnzf4hiya;f_rfd4nf4yxpo2y;f_rrqqknzcrtlsg;f_vnsg5psknptd4	PDr: *kal-am | Malayalam: kalam | Brahui: kalanḍ | Kota: kalm | Kodagu: kala | Kannada: kala | Tamil: kalam | Tulu: kara | Kota: kalm ( kalt-) | PDr: *kàl- | Kota: gal | Tamil: kalavar | Badaga: karaga
d1306	consonant-initial-short-nonnasal-apical	1	pending	kalavaram	f_2acnz2gjan3g6;f_fbgpxc5c2rfgy;f_g3fxlxa2dcsde;f_i62ig6gxr7em2;f_nm4ezdloko3ug;f_rollpk3fh2juo;f_whixabvcwygmy;f_wsxa5dmu6qqu4	Kannada: kaḷavaḷike | Tamil: kalavari | Tulu: kaḷavaḷa | Tamil: kalavaram | PSTDr: *kalavaram | Kodagu: kaḷavaḷa | Kannada: kaḷakaḷa | Kannada: kaḷavaḷisu
d1307	consonant-initial-short-nonnasal-apical	1	pending	kalave	f_4tf7byd3riei2;f_lro6k2br3xkqi;f_ygsdx7blx7ta6	PSTDr: *kaẓunīr | Kannada: kalave | Kannada: kaluve
d1308	consonant-initial-short-nonnasal-apical	1	pending	kali	f_33x6objiukudc;f_4nqikm4etj4jk;f_7m2nurvosmqzu;f_bwxcnhxw5yq7u;f_dzktmlhvqiiom	Tamil: kali | PSTDr: *kali | Tamil: kaliyaṉ | Kannada: kalitana | Kannada: kali
d1309	consonant-initial-short-nonnasal-apical	1	pending	*kal-Vnk-	d1309;f_34iypk4zyxjne;f_clsg2d7z45l6k;f_cvsxjskv32xu4;f_jnhclhkqqmf5u;f_mdjsuf2usfeg4;f_pb6d3dvyie2am;f_qemmo7m5tnluc;f_rlulci4es6svw;f_ubtdx45gydjcs;f_xlcni27ut2awa;f_xspwe6mnoxofw	PDr: *kal-Vnk- | Tamil: kaliŋkilu | Malayalam: kaluŋku | Tamil: kaliŋku | PDr: *kal-Vnk | PSTDr: *kaluŋku | PSTDr: *kaliñcu | PSTDr: *kaliŋku | Tamil: kaliñcu | Tamil: kaluŋku | PSTDr: *kal-Vnk-
d1310	consonant-initial-short-nonnasal-apical	1	pending	kalipali	f_34ujl6kauwci2;f_3wh3btrog6352;f_6yquxunv77zpy;f_hqpfijifv5wem;f_hs3a4dlt72tis;f_k5rbayclapqum;f_lmc7vwm6a2sxw;f_lyefg22dvpan4;f_m3h5vbxopkgga;f_ntojedkp6gjde;f_ysuip2qtkplve	PSTDr: *kalipali | Kannada: galabili | PSTDr: *kalipili | Tamil: kalipali | Badaga: galātṭa | Tulu: galibili | Tulu: galabu | Kannada: galibili | Tamil: kalipili | Kannada: galabali | Kannada: galabe
d1311	consonant-initial-short-nonnasal-apical	1	pending	kalai	f_gzpcjvtj4q5ui;f_m4qpu2hh3msgu;f_wkovetmbjdjmk;f_y72n3yjj3pubg;f_z444fi66vpgmi	Tamil: kalai | Malayalam: kalayikka | Koraga: kali | PSTDr: *kalai (-v-, -nt-) | Malayalam: kalayuka
d1312	consonant-initial-short-nonnasal-apical	0	pending	kalai	f_7usbslyscemos;f_lrbvbo2tfgbre;f_rhjl2aqmsltou;f_w3hjgzsljxv5a;f_walrkwu4ax47g;f_zzhb73kr5cb52	Tamil: kalai | Kota: kal a·ṛ | Malayalam: kala | Malayalam: kalaŋ-kompu | PSD1: *kalai | Tamil: kalaŋ-kompu
d1313	consonant-initial-short-nonnasal-apical	0	pending	kala	f_7li4ki46bjo2g;f_atphmy6oz2a24;f_c4nqsvqru2yxo;f_cvtzuqrg2bjom;f_f7c4eeiidv3mu;f_mhh42y5u3lb6s	Malayalam: kala | Kannada: kale | Tulu: kalɛ | Kannada: kali | PSD1: *kàl- | Kodagu: kale
d1314	consonant-initial-short-nonnasal-apical	0	pending	*kalkorè	d1314;f_u2escfosoxe44;f_xzz7yacrujkdc	PDr: *kalkorè | Tulu: kalkorɛ
d1315	consonant-initial-short-nonnasal-apical	0	pending	kalᵃgnā (kalgas/kalgyas)	f_ifxx4lokygy5y;f_la2jheoet3stu;f_tl4qjmfxoisc4;f_vxvhmk6by6kj4	Malto: kalke | Malto: kalge | PKMDr: *kal-g- | Kurux: kalᵃgnā (kalgas/kalgyas)
d1316	consonant-initial-short-nonnasal-apical	0	pending	*kaḷ-	d1316;f_2qbw4anzdr3w4;f_6vxsu37yer7v2;f_tf2aagkfty7qm	PDr: *kaḷ- | Gondi: kallā | Parji: kalla
d1317	consonant-initial-short-nonnasal-apical	0	pending	kalli	f_ehl3ysobaql3m;f_jorpxqoo5bihq;f_pkiyh3o7k27js	Tulu: kalli | Kannada: kalli | PSD1: *kalli
d1319	consonant-initial-short-nonnasal-apical	0	pending	*kallu (kalli-)	d1319;f_5z5r24tx4mjfc;f_adla7427m6myw;f_fv5hapracqq3e;f_muvb2zz4izt5w;f_n7tzuthvslpy4;f_siucdrednmkhm;f_tun25kzb6w3hu	PDr: *kallu (kalli-) | Parji: kelc | OMal: kalluka | Tamil: kallu | Kota: kelv- (kelt-) | Parji: keloŋg el | Tamil: kellu
d1334	consonant-initial-short-nonnasal-apical	1	pending	kaviccu	f_umppg4oihbco2	Badaga: Kollimale
d1337	consonant-initial-short-nonnasal-apical	1	pending	*gavḷ-	f_oldndqvuhio6m	Parji: galva
d1338	consonant-initial-short-nonnasal-apical	1	pending	*kav-Vḷi	f_h2zwpazx4m2vq;f_x7acfqr6hosbk	Brahui: garrī-glūnṭ | Brahui: gulōnṭ
d1343	consonant-initial-short-nonnasal-apical	0	pending	kavḷ	f_eulamc3b2b74o	Badaga: kalhāmisuke
d1345	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆akam	f_cbwpxwgrvq3am;f_e23p3g3hxp2wo;f_jrm5nivpf4w5i	Tamil: kaṛ̆akam | Malayalam: kaṛ̆akam | PSD1: *kaẓakam
d1346	consonant-initial-short-nonnasal-apical	1	pending	kaṛ̆akaṛ̆isu	f_3jp77fj3s3oy2;f_6icowo6inc44m;f_bmrf4o7fbqgz4;f_r43dizldgyylo;f_vjkvaeh3ustvk	Kannada: kaḷakaḷisu | Tulu: kalakala | PSTDr: *kaẓakaẓisu | PSTDr: *kaḷakaḷisu | Kannada: kaṛ̆akaṛ̆isu
d1347	consonant-initial-short-nonnasal-apical	1	reviewed	*kiẓ-ank-	d1347;f_3tq7q744rfae4;f_4h2p6anrzos7w;f_5d3oor2i4tvsm;f_5y3unmqaimaqa;f_jbg2gisxkz3e4;f_kd74t5qzjqvce;f_lvjc6v2hriapi;f_m77i3kbq35vyc;f_oyz66hyoo6cn4;f_u5ottoutrm23u	PDr: *kiẓ-ank- | PSTDr: *kaẓ-V- (?) | PDr: *kiẓ-ank | Tulu: kaḷeñji | Malayalam: kaṛ̆aṟṟi | Malayalam: kaṛ̆acci | Malayalam: kaṛ̆añci | Tamil: kaṛ̆aŋku, kaṛ̆al, kaṛ̆aṟci, kaṛ̆aṟ-kāy, bonducella) | PSD1: *kiẓ-ank- | Tulu: kaḍeñji
d1348	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆añcu	f_aigra62wurj6q;f_kv5igsrcczwtg;f_qfc2fxf6j3ly6;f_sk5dxevrmfofs	PSD1: *kaẓañcu | Tamil: kaṛ̆añcu | Malayalam: kaṛ̆aññu | Malayalam: kaṛ̆añcu
d1349	consonant-initial-short-nonnasal-apical	1	reviewed	kaṛ̆al	f_2vku4vvioci5y;f_3cxp5qij2cm2k;f_525vkadzo7wee;f_5p3ldet2rtcmo;f_5z5bcmfkba22k;f_7imd2zrj44o5g;f_7qpvb24vmnxbi;f_asiqb53e2b7mg;f_bahb64ywljtli;f_dzmrabt4v4gp6;f_e7ltcl27b6w6c;f_ejcmtf6dr37dq;f_ftwoaozdopz5i;f_gxg7iquc3k7ww;f_hjb5f4du2l3sm;f_hyiokcpegknzu;f_ke57rm36sqpky;f_q36ujzmij3umo;f_u3umq2d7q7ess;f_u6lbblmb2wbbk;f_ubjzlsy3ifmbw;f_udsn6r6moks36;f_yl2hixq3wopey;f_zchrphwg2lak2;f_zgwefocmxzzby	Tulu: kaḷeyuni | Gondi: kaṛŋguṛ | Gondi: kaṛŋg | Malayalam: kaṛ̆ikka | Malayalam: kaṛ̆aluka | Gondi: kaṛēngānā | Tamil: kaṛ̆āl | Kannada: kaṛ̆i | Kannada: kaṛ̆al | PSTDr: *kaẓ-[al-] | Tamil: kaṛ̆ālu | Tamil: kaṛ̆al | Tamil: kaṛ̆aṟṟu | Malayalam: kaṛ̆aṟṟuka | Gondi: kaḍusānā | Gondi: kaṛhūttānā | Gondi: karengānā | Kannada: kaḷe | Tamil: kaṛ̆āala | Malayalam: kaṛ̆iyuka | Tulu: kaḷevuni | Kannada: kaḷacu | Kannada: kaṛ̆alcu | Kannada: kaḷa | Tamil: kaṛ̆i
d1350	consonant-initial-short-nonnasal-apical	1	pending	kaṛ̆al	f_2jvnyrts5dyva;f_4q774xmmhj6te;f_6nt4v7udoixyq;f_7emy2pkrvtmx4;f_kuqctmy6pjrak;f_lqjqccyrjcrti;f_mf4yansmwuoe4;f_pmpdsl2xfqyfw;f_sdvclra7b2uim;f_wcatdjlxdclfm;f_xk3ssy4hnmqmi	Kota: kaṛt- (kaṛty-) | Tulu: karalɛ | Kannada: gaḷalE | Tamil: kaṛ̆al | Malayalam: kaṛ̆ala | Kota: kaḷ | Tamil: kaṛ̆alai | Tulu: kaḷale | Malayalam: kaṛ̆aṟṟuka | Kota: kaṛv- (kaṛd-) | PSD1: *kaẓ-
d1351	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆al	f_25rjgvefvmgj2;f_b27mggvuznwca;f_hrokxnllg65ga;f_ipsxaddlyepu6	Malayalam: kaṛ̆al | Kannada: kaṛ̆al | Tamil: kaṛ̆al | PSD1: *kaẓal-
d1352	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆al	f_km3gzxp7mws4k;f_piv463np46lyo;f_ryzpzbrez5ply	PSD1: *kaẓal | Malayalam: kaṛ̆al | Kannada: kaṛ̆alu
d1353	consonant-initial-short-nonnasal-apical	0	pending	**karV	d1353;f_7kyuslig6eg52;f_afg3tyvfjm2mu;f_cgrkcaa7tlcxy;f_dbb55vydzdkno;f_f4eq43uvmtfo4;f_ji6fanucajih2;f_k3iacbarz4drm;f_neu72l3zdyln4;f_wvfa4brj42fck	PDr: **karV | PDr: *kaR | Gondi: kar | Kannada: kaṛ̆ile | Kannada: kaṛ̆ale | Naiki: karrka | Gondi: karka | Gondi: kaṛ | Gondi: kaṛi | Parji: karri ( karrul
d1354	consonant-initial-short-nonnasal-apical	0	pending	*kaẓar_u (kaẓar_i-)	d1354;f_gwot7ke7ijhbo;f_qoso3zfhhnc6a;f_yzsuvkxmb762g	PDr: *kaẓar_u (kaẓar_i-) | Tamil: kaṛ̆aṟu | Kolami: karadil- (karadilt-)
d1355	consonant-initial-short-nonnasal-apical	1	pending	*kaẓ-Vt	d1355;f_2udpkgpidtuqq;f_4etrprkirkbty;f_4nskpc556sse6;f_5y3trpukyeoom;f_fdgqnzuhlvlcg;f_iqez4ljvag6tg;f_jl3xwreuvh37u;f_kowdjtciuodjm;f_qqmxofurtnsw4	PDr: *kaẓ-Vt | Tulu: gaḷde | Tulu: Bel | Malayalam: kaṛ̆ani | Tamil: kaṛ̆aṉi | Kannada: gaṛ̆de (inscr.) | PDr: *gaẓ-[Vd-] | Kannada: garde | Kota: gaṛd
d1356	consonant-initial-short-nonnasal-apical	0	pending	*kaẓi (-nt-)	d1356;f_2b2upg6gumpyg;f_3q3bugjcaromm;f_3yq5aiohayz5o;f_5j7hqydaojyb2;f_6jw3mw24iixe4;f_6mdnkjgkbqq6i;f_77o6q3mbeezou;f_7a4cnevhswwqm;f_7bxlmrmb2jbng;f_7jw5sostg5wdw;f_b2tv7pypfazak;f_bzflgxoagake4;f_cundfajewhlfa;f_d25djiv2tgi44;f_ddnxjf7hxr5qm;f_eayyh6xhwkbru;f_ebcpldq56ypng;f_efruiset6chvg;f_el6y5rqylgkdg;f_euvshv2iz37am;f_gmkelaxtuts36;f_hrfiqj6jonxly;f_inedqcrqbtqre;f_josfuvkjggecs;f_l55gajweegu6s;f_lmknuoih472x6;f_m24m2hdbuzxn4;f_mgap6zkjwmhfy;f_ohrjh75umh332;f_pjr7xirhbkgaq;f_q64btjrs3c4cy;f_qe5blppyqy724;f_qzrrg2jebzjnw;f_tmbjmpyncowxi;f_v45yhmz36gti4;f_vljqacswnsqn6;f_wd7xbmoirjpeu;f_xagx2sxmrfawo;f_yi3dqqbx6sqg6;f_yotg45xifdzka;f_yqyx2l5jx7o2y;f_ywqx64j5mz6s6;f_yyvq6hlzbdfli	PDr: *kaẓi (-nt-) | PDr: *kaẓi (-nt-t-) | Kannada: kaṛ̆i | Malayalam: kaṛ̆iccal | Toda: koḍc- | Toda: koḍy- (koḍs-) | Tulu: kaḷevuni | PSTDr: *kaẓi (-nt-t-) | Koraga: kaḷe | Toda: koḍy- | Tamil: kaṛ̆al | Tulu: kariyuni | Tamil: kaṛ̆ippu | Kannada: kaḷe | Kannada: kaṛ̆ivu | Tulu: karipuni | Tamil: kaṛ̆intār | Kannada: kaḷi | Tulu: kalepuni | Konda: kaṛs- (-t-) | Tulu: karipɛ | Tamil: kaṛ̆iyal | Tulu: kalevuni | Tamil: kaṛ̆ivu | Koraga: kale | Tulu: kaḷeyuni | Kannada: kaṛ̆alcu | Tulu: kalepini | Toda: koḍs- | Malayalam: kaṛ̆ikka | PSTDr: *kaẓi (-nt-) | Toda: koḍc- (koḍč-) | Tulu: karipelɯ | Kannada: kaṛ̆alisu | Tamil: kaṛ̆ical | Kannada: kaṛ̆ipu | Tamil: kaṛ̆i | Malayalam: kaṛ̆iyuka | Malayalam: kaṛ̆ippu | PDr: *kaẓ-[c-] | Tamil: kaṛ̆iccal
d1357	consonant-initial-short-nonnasal-apical	0	pending	*kap-Vḷ	f_exko37qkz6g5u;f_n7s6q2yrxccok;f_pjmchn3q2rt2u;f_rdf23sjk2suuc	PSD1: *kaẓi (-v-, -nt-) | Malayalam: kaṛ̆iyuka | Tulu: kariyuni | Tamil: kaṛ̆i
d1358	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆i	f_7zmf5his6lrpe;f_ekqssp7jniohw;f_jarxm34vkegdc;f_livacblchho7o;f_o5gewaujtyrtu;f_vhbktuzqhkdb2	Kannada: kaṛ̆i | Kannada: kaṛ̆iha | Tamil: kaṛ̆i | Tamil: kaṛ̆iya | Tamil: kaṛ̆ivu | PSD1: *kaẓi
d1359	consonant-initial-short-nonnasal-apical	1	reviewed	kaṛ̆i	f_66wdcmmjntfi4;f_anwck5dpzfgsa;f_awtzpnkcehqio;f_bou7dzmvudlrg;f_gjsgdpfzzywy4;f_hiz2xoxapppk6;f_iznc25ciq3c5o;f_pdcgqbypug6fs;f_qas6v2rcxd7bo;f_x3vj5ipty42ia	Malayalam: kaḷar | Tamil: kaḷappu | Kota: kaḷc- (kaḷc-) | Malayalam: kaṛ̆i | Tamil: kaḷar | Tamil: kaḷari | Brahui: kallar | Tamil: kaṛ̆i | PSTDr: *kaẓi | Kota: kaḷcgc
d1360	consonant-initial-short-nonnasal-apical	0	pending	kaṛītānā	f_4xox6cvrbvsmk;f_5fjusbavzxkpy;f_f55r3rwgtfktk;f_gbjvq2ii7p53y;f_hbg2imkieepzm;f_lu5r6wcibhnzm;f_mpdfrv3quc2re;f_nukpivcjkfas6;f_vcipohqjdlnxe;f_wary7gqxiv5ti	Gondi: kaṛītānā | Gondi: kaṛi | PSD2: *kaṛ- | Gondi: kaṛīstānā
d1361	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆u	f_5rl5csjoanskk;f_bl6eydpy3mvy6;f_ftzyjhcpuywf6;f_m7itzsj3m6nzi;f_mhqm4w7mosxwe;f_xsqt53553ihio	Malayalam: kaṛ̆u | Tamil: kaṛ̆u | Malayalam: kaṛ̆uku | Kannada: kaṛ̆ | Kannada: kaṛ̆u | PSD1: *kaẓ-
d1362	consonant-initial-short-nonnasal-apical	0	pending	*kaẓ-V-ku	d1362;f_4ggxmaumn3uli;f_asyf2grwojh3k;f_dqlke2f7gyomu;f_ezslk6de4aw2a;f_f74hyhcb5iedi;f_fice3xennhpjo;f_ia5u2ccihuxek;f_m3s6yiroc3mxs;f_soiykxtmxsy42;f_vv2wckoxagq7o;f_wngmdkma66lde;f_zlv63j6cuc2ha	PDr: *kaẓ-V-ku | Toda: koṛɫ̣ | PDr: *kaẓ-V-tu | Tamil: kaṛ̆u | Tulu: kaḷu | Tulu: karu | PSD1: *kaẓ- | Malayalam: kaṛ̆uku | PDr: *kaẓ-V-ku/-tu | Tamil: kaṛ̆uku | Malayalam: kaṛ̆u | Toda: koṛḷ | Malayalam: kaṛ̆ukan
d1363	consonant-initial-short-nonnasal-apical	0	pending	*kaẓu	d1363;f_dmzzpdsz6o2da;f_ios2u7n23k4h6;f_jq74hteja2gju;f_mcd6c4rnmyir6	PDr: *kaẓu | Gadaba: karu ḍela | Parji: kaḍu | Tamil: kaṛ̆u
d1364	consonant-initial-short-nonnasal-apical	1	pending	*kaẓ-ut-ay	d1364;f_fm44bq7bqtcfm;f_jzicurd5qbclg;f_qhfzijpcmbzbi;f_vpaqqruiz3fue;f_xkzvla24mfaew;f_zsbymjavduoae	PDr: *kaẓ-ut-ay | Malayalam: kaṛ̆uta | Tamil: kaṛ̆utai | Kannada: kaṛ̆te | Kota: kaṛt | Kota: kaḷd
d1365	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆utai-muḷḷi	f_6wb44fbl3i36o;f_kgktvvifewhxq;f_uzwl37hgvwbsg	PSD1: *kaẓutai-muḷḷi | Malayalam: kaṛ̆u-muḷ | Tamil: kaṛ̆utai-muḷḷi
d1366	consonant-initial-short-nonnasal-apical	0	pending	*kaẓ-u-tt-	d1366;f_2kq7n44snwlt2;f_57ilarwh35cze;f_aietei4agxaci;f_apjdw53eex272;f_azavi6z4gq26y;f_dbffgnimqyd2q;f_dysr67q3k3tia;f_emphcfsazfxls;f_hwvsivihknkky;f_iu5a7vi2tcpeo;f_iy3fxr7jgnkqs;f_od55u64vkg3ks;f_pxdhhfk7exrsq;f_tqicvi5bwi4js;f_vvwpsdr37gxzo;f_xjlybnszypl5w;f_z363w6ggbef2i	PDr: *kaẓ-u-tt- | Kota: kaṛtl | Malayalam: kaṛ̆uttu | Kuwi: gaḍli | Kota: kiḍg | PSD1: *kaẓ-u-tt- | PDr: *kaẓ-u-tt | PDr: *kaẓ-nt(t)- | Konda: gaḍli | PDr: *kaẓ-nt | Tamil: kaṛ̆uttu | PDr: *kaẓ-ntt | PDr: *kaẓd- | Kota: kaṛtul | Gadaba: gaḍli
d1367	consonant-initial-short-nonnasal-apical	0	pending	kaṛ̆untu	f_coqvlm7w7h4eq;f_gwirirtkomtxa;f_lfomhbl2creei	Malayalam: kaṛ̆unnu | Tamil: kaṛ̆untu | PSD1: *kaẓuntu
d1368	consonant-initial-short-nonnasal-apical	1	reviewed	kaṛ̆umu	f_fzdi5e2ubrilq;f_gllf3s3pgh7me;f_owbxfa6j6jjzk	PSTDr: *gaR- | Kui: garja (garji-) | Tamil: kaṛ̆umu
d1369	consonant-initial-short-nonnasal-apical	1	pending	**kaẓVcV-	d1369;f_2fm5eocbvix5k;f_2hcgdrtib7c6a;f_5hz2dtx4bejok;f_6xn3ejucv6yvs;f_6zynyyxqrjjxw;f_aqqh7zf3sr57s;f_k6ujf77l57ymu;f_kuvqu2dctb6b6;f_llia277o7gtb2;f_lts3h6ulttnqy;f_qclwcmdmbfxro;f_qqpdos3krd6uc;f_rtleg5b3iugyq;f_t2qhcxkqhbbyc;f_vuwedliqdhrnk	PDr: **kaẓVcV- | Kannada: karcu | Kota: kaṛt- (kayt-/ kaṛty-) | Kota: kaṛt- | Tamil: kaṛ̆uvu | Tamil: kaṛ̆u-nīr | PDr: **kaẓVcV | Toda: koṛ | Toda: koṛ oṭ | PDr: *kaẓ- | Badaga: kaḷadu bidu | Malayalam: kaṛ̆ukuka | Kota: kaḷv a·l | Tamil: kaṛ̆unar
d1370	consonant-initial-short-nonnasal-apical	1	pending	kaṛ̆ai	f_3h6q2nunz43vw;f_3o7p3eve4bniq;f_3tsgum5b5oooo;f_5uibwg7shbwuw;f_5unugkrsegyku;f_7olvhezsow2w4;f_a3eedcelclve2;f_annedpls332qo;f_eea4nqptoiqiw;f_g42vv2ofolx76;f_gtb5voghaeq4k;f_hcq2de36he45q;f_hemfj7kgg6bsg;f_hid2y3omimlyq;f_jt7ktjap7z2rg;f_mejrveglmptss;f_nrpxx3mpqpltk;f_qyfuqyj26cm72;f_t65ybb4xum6km;f_tnl6nwc6gxxji;f_u6piuzuxiak6i;f_u7kc7jpcdt5vk;f_ubn3xw3mw2yya;f_ve6rtldjhharc;f_wiwyffgjgtpu2;f_wkxyczu7dbz6e;f_wrysmvvkmsfes;f_xonn6qzijtebg	Kannada: gaḍe | Tulu: garu | Malayalam: kaṛ̆i | Tulu: karu | Gadaba: kaṛmeṭ | Kannada: gaṛ̆uvu | Tulu: gaḷu | Kannada: gaḍi | Kodagu: gaḷe | Kannada: gaṛ̆u | Gadaba: kaḍcil | Tulu: kari | Kannada: gaṛ̆ | Kannada: gaṛ̆e | Gadaba: kaṛsid ( kaṛsil) | Parji: kaṛpa | PSTDr: *gaẓ- | Tamil: kaṛ̆āy | Kannada: gaṛ̆a | Tulu: karɛ | Konda: gaṛa | Tulu: garɛ | Tamil: kaṛ̆ai | Tamil: kaṛ̆āyar | Konda: kaḍḍi | Tamil: kaṛ̆i | Malayalam: kaṛ̆a | Parji: kaṛcid ( kaṛcil)
d1371	consonant-initial-short-nonnasal-apical	0	pending	kaṛde ( -r)	f_5eiutwuxti36a;f_fljabvbcqprxq;f_pcnkx7ph3twpo	Manda: kaṛde ( -r) | PSD2: *kaṛd-e | Pengo: kaṛde ( -r)
