Entry_ID	Family_ID	Language_ID	Language_Outcome	Observed_Outcome	Evidence_Form	Form_ID	Record_Origin	Linked_Database_IDs	Database_Language_ID	Research_Correction	Original	Gloss	Source	Tags	Description	Borrowed_In_Path	Outcome_Note
d524	d524	Gondi	R	R	ihittānā	f_y7eal63hv3bbi	database	f_y7eal63hv3bbi	Gondi		ihittānā	to coagulate (milk, <i>tr.) (Voc.</i> 204)	dedr;Tr-Gondi;Ph-Gondi	dialect:Gondi:betul:Betul	Tr. Ph.	0	Initial vowel retained, local consonant history.
d524	d524	Kannada	O	R	iṟuku	f_6skckjigpjnui	database	f_6skckjigpjnui	Kannada		iṟuku	to be closely confined, be compressed or squeezed; confine, compress, squeeze, press, pinch	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	iṟuku	f_au27pjw32f5bw	database	f_au27pjw32f5bw	Kannada		iṟuku	state of being close, etc., a narrow place, a thicket	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	iṟiku	f_2ml2jduxy5qyw	database	f_2ml2jduxy5qyw	Kannada		iṟiku	to be closely confined, be compressed or squeezed; confine, compress, squeeze, press, pinch	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	iṟiku	f_rmn2inbtgqlyk	database	f_rmn2inbtgqlyk	Kannada		iṟiku	state of being close, confined, squeezed, or straitened	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	irku	f_2e672hy3j4scm	database	f_2e672hy3j4scm	Kannada		irku	to be closely confined, be compressed or squeezed; confine, compress, squeeze, press, pinch	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	irku	f_thsitickp54uc	database	f_thsitickp54uc	Kannada		irku	state of being close, confined, squeezed, or straitened	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	iṟaŋku	f_524np7kptsty2	database	f_524np7kptsty2	Kannada		iṟaṅku	to be closely confined, be compressed or squeezed; confine, compress, squeeze, press, pinch	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	O	ikkaṭṭu	f_ajuaxmqo2jcyq	database	f_ajuaxmqo2jcyq	Kannada		ikkaṭṭu	state of having little room from side to side, narrowness as that of a door, state of being strait or difficult to pass	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Kannada	O	R	irkaṭṭu	f_n5oxxebdq6nsi	database	f_n5oxxebdq6nsi	Kannada		irkaṭṭu	state of having little room from side to side, narrowness as that of a door, state of being strait or difficult to pass	dedr			0	Vowel variants, syncope and medial assimilation retain initial vowel.
d524	d524	Konda	R	R	iRku	f_to2ynltsaowxe	database	f_to2ynltsaowxe	Konda		iRku	narrowness (of lane), tightness (of cloth, etc.)	dedr			0	Vowel-first tightness series.
d524	d524	Konda	R	R	iṟaŋa	f_l4o6cd6dkvige	database	f_l4o6cd6dkvige	Konda		iṟaŋa	tightly (of clothing)	dedr			0	Vowel-first tightness series.
d524	d524	Konda	R	R	iṟzu	f_jw2e2mydebluc	database	f_jw2e2mydebluc	Konda		iṟzu	tightness (of shirt, bracelet, etc.)	dedr			0	Vowel-first tightness series.
d524	d524	Konda	R	R	iṟmu	f_l3py3e5ooz65u	database	f_l3py3e5ooz65u	Konda		iṟmu	being too narrow (of house)	dedr			0	Vowel-first tightness series.
d524	d524	Kota	O	R	irg- (irgy-)	f_ohukfrqfolwzc	database	f_ohukfrqfolwzc	Kota		irg- (irgy-)	to become tight, be compressed, be tightly wedged in	dedr			0	Retained initial vowel; medial cluster assimilation in derivative.
d524	d524	Kota	O	R	irk- (irky-)	f_rd45sqn5jtyvi	database	f_rd45sqn5jtyvi	Kota		irk- (irky-)	to tighten (clothes), pinch, press tightly in crowd	dedr			0	Retained initial vowel; medial cluster assimilation in derivative.
d524	d524	Kota	O	O	ikaṭ	f_5h6ffp3o2iyve	database	f_5h6ffp3o2iyve	Kota		ikaṭ	obstruction, esp. on narrow path so that one cannot pass	dedr			0	Retained initial vowel; medial cluster assimilation in derivative.
d524	d524	Kui	A	A	ṛuhpa (ṛuht-)	f_cunmqotkcxkj2	database	f_cunmqotkcxkj2	Kui		ṛuhpa (ṛuht-)	to twist and squeeze off or out, squeeze out filth from entrails; extraction by squeezing	dedr	noun		0	Initial loss versus displacement and suffix ancestry uncertain.
d524	d524	Kurux	R	R	eṭṭnā (iṭṭyā)	f_quqgaddt46xv4	database	f_quqgaddt46xv4	Kurux		eṭṭnā (iṭṭyā)	to remain stuck at one place, be hindered from coming out or making further progress, be too tight (of articles of clothing). DED(S) 447	dedr			0	Initial vowel retained with strengthening.
d524	d524	Malayalam	O	R	iṟukuka	f_ujt262oclx65q	database	f_ujt262oclx65q	Malayalam		iṟukuka	to become tight, close	dedr			0	Same distinction.
d524	d524	Malayalam	O	R	iṟukkuka	f_uctekw55znjyg	database	f_uctekw55znjyg	Malayalam		iṟukkuka	to tie tight, catch as a crab, (river) to have a narrow bed	dedr			0	Same distinction.
d524	d524	Malayalam	O	O	ikku	f_u4423w2ibiofm	database	f_u4423w2ibiofm	Malayalam		ikku	trouble	dedr			0	Same distinction.
d524	d524	Malayalam	O	O	ikkaṭṭu	f_ajyjkx4oodkkw	database	f_ajyjkx4oodkkw	Malayalam		ikkaṭṭu	straits, difficulty	dedr			0	Same distinction.
d524	d524	Tamil	O	R	iṟuku	f_y3kgerdz5ijoc	database	f_y3kgerdz5ijoc	Tamil		iṟuku (iṟuki-)	to become tight (as a knot), harden (as land dried by the sun, molten, metals when they are cooled), become dry (as mortar or clay), thicken (as phlegm), congeal, coagulate, solidify, become firm, be fixed or rooted in	dedr	verb Tamil-class-3 weak	(iṟuki-)	0	Retained root plus medial-assimilation formations.
d524	d524	Tamil	O	R	iṟukku	f_t3x6d6btpjhbm	database	f_t3x6d6btpjhbm	Tamil		iṟukku (iṟukki-)	to tighten, tie close or hard, make compact, repress, restrain, drive in (as a nail); pressure, coercion, reproof, hard knot	dedr	noun verb Tamil-class-3 weak	(iṟukki-)	0	Retained root plus medial-assimilation formations.
d524	d524	Tamil	O	O	ikku	f_n4avjw2goixe6	database	f_n4avjw2goixe6	Tamil		ikku	danger, trouble	dedr			0	Retained root plus medial-assimilation formations.
d524	d524	Tamil	O	O	ikkaṭṭu	f_izggh3gmfar3s	database	f_izggh3gmfar3s	Tamil		ikkaṭṭu	trouble, difficulty, straitened circumstances	dedr			0	Retained root plus medial-assimilation formations.
d524	d524	Telugu	O	R	iṟuku	f_bwwlsnbq6lnci	database	f_bwwlsnbq6lnci	Telugu		iṟuku	to be squeezed, go or get into an insufficient space, be stuck in; squeeze or thrust into a narrow place; a narrow place, a lane; narrow, incommodious	dedr	noun		0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	R	iṟi	f_j6mdttckswdkk	database	f_j6mdttckswdkk	Telugu		iṟi	tight (of embrace), narrow (of path), slender	dedr;K-Telugu		K.	0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	R	iṟiyu	f_6fmhwsrps47ig	database	f_6fmhwsrps47ig	Telugu		iṟiyu	to be squeezed, crushed, jammed	dedr			0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	R	iṟiyincu	f_csfruyzxt6je2	database	f_csfruyzxt6je2	Telugu		iṟiyincu	to keep together (fingers of hand), hold tight	dedr;K-Telugu		K.	0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	R	iṟumu	f_d4afpd47y6ut4	database	f_d4afpd47y6ut4	Telugu		iṟumu	a covert, hiding place	dedr			0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	O	ikkaṭṭu	f_j3nw42kexnnbg	database	f_j3nw42kexnnbg	Telugu		ikkaṭṭu	calamity, difficulty, hardship, trouble	dedr			0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	O	ikku-pāṭu	f_qvuudidf5tso4	database	f_qvuudidf5tso4	Telugu		ikku-pāṭu	calamity, difficulty, hardship, trouble	dedr			0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	O	immudappu	f_b37yzbbfqmmco	database	f_b37yzbbfqmmco	Telugu		immudappu	trouble, difficulty	dedr			0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Telugu	O	A	ibbandi	f_deuynngiiwcx2	database	f_deuynngiiwcx2	Telugu		ibbandi	difficulty, inconvenience	dedr			0	Retention plus medial assimilation and uncertain complex nouns.
d524	d524	Toda	O	O	ikoṭ	f_6js6lt6amgxxu	database	f_6js6lt6amgxxu	Toda		ikoṭ	difficulty, narrowness of path	dedr			0	Complex narrowness noun, medial loss/assimilation.
d524	d524	Toda	O	O	ikoṭ	f_bkpa2u3jmsiii	database	f_bkpa2u3jmsiii	Toda		ikoṭ	difficulty, narrowness of path	bhaskararao-toda2025[p. 23, entry 14];emeneau-toda1984[p. 26]	noun		0	Complex narrowness noun, medial loss/assimilation.
d524	d524	Tulu	O	R	iriyuni	f_lkomhxxwuz6po	database	f_lkomhxxwuz6po	Tulu		iriyuni	to rub or squeeze between the hands, knead	dedr			0	Retained roots and medial-assimilation compound.
d524	d524	Tulu	O	R	irbuliyuni	f_34a44grsvpbue	database	f_34a44grsvpbue	Tulu		irbuliyuni	to curdle as milk	dedr			0	Retained roots and medial-assimilation compound.
d524	d524	Tulu	O	O	ikkaṭṭɯ	f_byq4figzo5ffs	database	f_byq4figzo5ffs	Tulu		ikkaṭṭů	narrowness, difficulty, straitness, poverty	dedr			0	Retained roots and medial-assimilation compound.
d527	d527	Kannada	R	R	eṟe	f_avnqgwbnmafp2	database	f_avnqgwbnmafp2	Kannada		eṟe	state of being a master or husband; a master	dedr			0	Retained order.
d527	d527	Kannada	R	R	eṟeya	f_iygl57ra42bv2	database	f_iygl57ra42bv2	Kannada		eṟeya	master, king, husband	dedr			0	Retained order.
d527	d527	Kannada	R	R	eṟati	f_jhpszagoufqgs	database	f_jhpszagoufqgs	Kannada		eṟati	a mistress	dedr			0	Retained order.
d527	d527	Malayalam	O	R	iṟān	f_5uysbm6zpbqpc	database	f_5uysbm6zpbqpc	Malayalam		iṟān	sire, used in addressing princes	dedr			0	Retained and initial-vowel-loss address forms.
d527	d527	Malayalam	O	O	rān	f_tx3omxshttf6c	database	f_tx3omxshttf6c	Malayalam		rān	sire, used in addressing princes	dedr			0	Retained and initial-vowel-loss address forms.
d527	d527	Tamil	R	R	iṟai	f_jsexxjwuexfdk	database	f_jsexxjwuexfdk	Tamil		iṟai	anyone who is great (as one's father or guru or any renowned and illustrious person), master, chief, elder brother, husband, king, supreme god, height, head, eminence	dedr			0	Retained base and gendered forms.
d527	d527	Tamil	R	R	iṟaivaṉ	f_mxgkzoiwnc6zm	database	f_mxgkzoiwnc6zm	Tamil		iṟaivaṉ	god, chief, master, husband, venerable person	dedr			0	Retained base and gendered forms.
d527	d527	Tamil	R	R	iṟaiyavaṉ	f_nphbmyw2rmo3m	database	f_nphbmyw2rmo3m	Tamil		iṟaiyavaṉ	chief, god	dedr			0	Retained base and gendered forms.
d527	d527	Tamil	R	R	iṟaivi	f_2hpn7czzfj6hy	database	f_2hpn7czzfj6hy	Tamil		iṟaivi	mistress, queen, Pārvatī	dedr			0	Retained base and gendered forms.
d527	d527	Telugu	M	R	eṟa	f_fsguringnvhhk	database	f_fsguringnvhhk	Telugu		eṟa	lord (Nellore inscr. [7th-8th cent.]; so Master, <i>BSOAS</i> 12. 351; Inscr.<super>2</super>)	dedr			0	Historical retained bare title versus displaced extended human noun.
d527	d527	Telugu	M	D	ṟē̃ḍu	f_z55xejz2iehee	database	f_z55xejz2iehee	Telugu		ṟē̃ḍu	king, lord, master, husband. DED 448	dedr			0	Historical retained bare title versus displaced extended human noun.
d528	d528	Badaga	R	R	ere	f_uoy6j3ls2g3rg	database	f_uoy6j3ls2g3rg	Badaga		ere	1. veranda, front room (where young couples and visitors from outside the community would sleep overnight; originally a loose structure of bamboo with a woven bamboo door; along the whole line of houses which includes the dogda mane of a hamlet, there should be no ere except at the two end houses; this is to allow more room for participants in any ceremony at	hockings-pilotraichoor1992[p. 87, col. 2]	noun uncertain		0	Retained veranda word.
d528	d528	Badaga	R	R	ere mane	f_mjgzsudujtjfu	database	f_mjgzsudujtjfu	Badaga		ere mane	front room on a veranda	hockings-pilotraichoor1992[p. 88, col. 1]	noun uncertain		0	Retained veranda word.
d528	d528	Kannada	R	R	eṟake	f_uqxa7gnw45t6m	database	f_uqxa7gnw45t6m	Kannada		eṟake	a roof, thatch	dedr			0	Retained velar formation.
d528	d528	Kannada	R	R	eṟakil	f_d7woxz3o4lyrs	database	f_d7woxz3o4lyrs	Kannada		eṟakil	a roof, thatch	dedr			0	Retained velar formation.
d528	d528	Kodagu	R	R	ərakɨ	f_gikp5lbkppeuo	database	f_gikp5lbkppeuo	Kodagu		ërakï	eaves	dedr			0	Retained velar formation.
d528	d528	Konda	D	D	ṟēkam	f_xotnmtleyn6gs	database	f_xotnmtleyn6gs	Konda		ṟēkam	roof	dedr			0	Displaced velar roof formation.
d528	d528	Kui	D	D	rēpa	f_f3ziarsamjsri	database	f_f3ziarsamjsri	Kui		rēpa	the lower slopes of a hill	dedr			0	Displaced labial slope/edge formation.
d528	d528	Malayalam	R	R	iṟa	f_4hw2ifmx6qpvi	database	f_4hw2ifmx6qpvi	Malayalam		iṟa	eaves of a house	dedr			0	Retained order.
d528	d528	Malayalam	R	R	iṟampu	f_weh7prmi2xwao	database	f_weh7prmi2xwao	Malayalam		iṟampu	eaves, brow of a hill, edge	dedr			0	Retained order.
d528	d528	Pengo	D	D	jēgom	f_crjvg5g5jj6ie	database	f_crjvg5g5jj6ie	Pengo		jēgom	id	dedr			0	Displaced velar formation with local alveolar reflex.
d528	d528	Tamil	R	R	iṟai	f_nasvj3f76uteq	database	f_nasvj3f76uteq	Tamil		iṟai	inside of a sloping roof, eaves of a house	dedr			0	Retained root and labial derivative.
d528	d528	Tamil	R	R	iṟappu	f_bwqsee77y6u6w	database	f_bwqsee77y6u6w	Tamil		iṟappu	inside of a sloping roof, eaves of a house	dedr			0	Retained root and labial derivative.
d528	d528	Telugu	R	R	talliyeṟa	f_xmnwq5lqtgvb2	database	f_xmnwq5lqtgvb2	Telugu		talliyeṟa	the uppermost well-tube which forms a parapet round a well	dedr			0	Retained second compound member; standalone eṟa record is source extraction of that member.
d529	d529	Kodagu	R	R	eraci	f_ikch36mtjntls	database	f_ikch36mtjntls	Kodagu		eraci	id	dedr			0	Retained lowered form.
d529	d529	Konda	D	D	ṟe- (-t-)	f_o5aaqrlxy2bey	database	f_o5aaqrlxy2bey	Konda		ṟe- (-t-)	to eat meat, relish	dedr			0	Probable displacement in the eat-meat formation.
d529	d529	Malayalam	R	R	iṟacci	f_zl5m2deqaydag	database	f_zl5m2deqaydag	Malayalam		iṟacci	flesh, meat	dedr			0	Retained low-vowel formation.
d529	d529	Pengo	A	A	jey	f_fjfoq5pk4omhw	database	f_fjfoq5pk4omhw	Pengo		jey	flesh (or with 2549 Te.ciguru). DED(S) 450	dedr			0	Explicit competing cognacy with sprout.
d529	d529	Tamil	R	R	iṟacci	f_dabbp2p2y2nls	database	f_dabbp2p2y2nls	Tamil		iṟacci	flesh	dedr			0	Retained order; distinct strengthened variant.
d529	d529	Tamil	R	R	iṟṟi	f_udpippknyzk4g	database	f_udpippknyzk4g	Tamil		iṟṟi	meat	dedr			0	Retained order; distinct strengthened variant.
d529	d529	Telugu	R	R	eṟaci	f_bqtfy7oba67j2	database	f_bqtfy7oba67j2	Telugu		eṟaci	id	dedr			0	Retained independently matched formation.
d529	d529	markodi	R	R	eraci	f_acsv2lmjnqryw	database	f_acsv2lmjnqryw	markodi		eratʃi	Meat	canvin2025	dialect:markodi:markodi_vannarkadav:Vannarkadav		0	Retained lexical form; source lect preserved.
d533	d533	Brahui	A	A	hīṛ̆ẖ	f_2sudcs656ykvc	database	f_2sudcs656ykvc	Brahui		hīḻẖ	fly	dedr			0	Initial h and final consonants do not instantiate apical displacement.
d533	d533	Gondi	O	O	pʰukī	f_ley6h4qi4a2sg	database	f_ley6h4qi4a2sg	Gondi		phukī	bee (phuk+ī)	dedr			0	Source explicitly segments flower+fly compound.
d533	d533	Irula	R	R	i·ppi	f_rkvdr6zkjz3vy	database	f_rkvdr6zkjz3vy	Irula		i·ppi	id	dedr			0	Vowel-first derivative.
d533	d533	Kolami	A	A	ni·ŋga	f_w6nvjthpuzsp4	database	f_w6nvjthpuzsp4	Kolami		ni·ŋga	fly	dedr			0	Nasal onset origin unresolved.
d533	d533	Kota	R	R	i·p	f_4anbp776jueci	database	f_4anbp776jueci	Kota		i·p	id	dedr			0	Long vowel plus labial suffix.
d533	d533	Kui	O	O	pūki	f_vmaapmkeih3jm	database	f_vmaapmkeih3jm	Kui		pūki	id. (pūk+i)	dedr			0	Source explicitly segments pūk+i.
d533	d533	Kurux	O	O	tīnī	f_bl7suf4m4pwlm	database	f_bl7suf4m4pwlm	Kurux		tīnī	fly	dedr			0	Compound fly name and separately extended gadfly noun.
d533	d533	Kurux	O	O	ēxā	f_2h7dulwqageua	database	f_2h7dulwqageua	Kurux		ēxā	gadfly, horsefly	dedr		tīn+ī	0	Compound fly name and separately extended gadfly noun.
d533	d533	Kuwi	R	R	īpu	f_y4szwnsim7u2g	database	f_y4szwnsim7u2g	Kuwi		īpu	maggot	dedr;Isr-Kuwi		Isr.	0	Vowel-first maggot derivative.
d533	d533	Malayalam	R	R	īcca	f_cxwnls4twina4	database	f_cxwnls4twina4	Malayalam		īcca	fly	dedr			0	Vowel-first strengthened derivative.
d533	d533	Malto	A	A	téni	f_kd7r5rlnps5le	database	f_kd7r5rlnps5le	Malto		téni	bee	dedr			0	Compound-origin hypothesis, exact development requires independent support.
d533	d533	Naikri	A	A	nīŋga	f_qiltee6jlxt6i	database	f_qiltee6jlxt6i	Naikri		nīŋga	id	dedr			0	Nasal onset origin unresolved.
d533	d533	Tamil	R	R	ī	f_f6s7oyyl3puym	database	f_f6s7oyyl3puym	Tamil		ī	fly, bee	dedr			0	Vowel-initial fly root; cc derivative separate.
d533	d533	Tamil	R	R	īccai	f_awnopra7sxt7o	database	f_awnopra7sxt7o	Tamil		īccai	fly	burrow-emeneau1972den1[p. 401, entry 453]	source-addition noun	source label: dial.; Andronov, p. 65	0	Vowel-initial fly root; cc derivative separate.
d533	d533	Tamil	R	R	īccai	f_gnumbywmgf4wg	database	f_gnumbywmgf4wg	Tamil		īccai	fly	dedr;Andronov-Tam		dial., Andronov, p. 65	0	Vowel-initial fly root; cc derivative separate.
d533	d533	Telugu	R	R	ī̃ga	f_cnf3dnw7qfybs	database	f_cnf3dnw7qfybs	Telugu		ī̃ga	id	dedr			0	Long-vowel nasal/velar formation.
d533	d533	Toda	R	R	īpy	f_elwwkz65x5b3u	database	f_elwwkz65x5b3u	Toda		iːpy	fly, housefly; bee	bhaskararao-toda2025[p. 27, entry 12];emeneau-toda1984[p. 21];bhaskararao-toda-notes[p. 1, 21]	noun		0	Long vowel plus labial/glide suffix.
d533	d533	Tulu	R	R	ippi	f_mshv7rae675dm	database	f_mshv7rae675dm	Tulu		ippi	eggs laid by a fly, usually in ulcers; eggs laid by a fly, usually on ulcers	dedr;B-K-Tulu;burrow-emeneau1972den1[p. 401, entry 453]	noun	B-K.; source label: B-K	0	Vowel-first strengthened derivative.
d561	d561	Badaga	R	R	ugilu	f_3nlg4uxcgrqdk	database	f_3nlg4uxcgrqdk	Badaga		ugilu	fingernail, claw, talon	hockings-pilotraichoor1992[p. 61, col. 2]	noun uncertain		0	Southern vowel-first velar order; r/l correspondence separate.
d561	d561	Brahui	A	A	hōr	f_6j55ptlsjykvq	database	f_6j55ptlsjykvq	Brahui		hōr	finger	dedr			0	Related regional consonant-first stem, h/k history separate.
d561	d561	Gadaba	A	A	gēre	research:d561-Gadaba-gēre	source-supplement	d561		Original source directly checked; omitted lexical observation, not an extra root.		nail; finger	DEDR 561 p.55; S.; https://dsal.uchicago.edu/cgi-bin/app/burrow_query.py?page=55	research-only source-verified observation	Original source directly checked; omitted lexical observation, not an extra root.	0	Source supplement; e-vowel form comparable with Parji gēri.
d561	d561	Gondi	A	A	gōr	research:d561-Gondi-gōr	source-supplement	d561		Original source directly checked; omitted lexical observation, not an extra root.		nail; finger	DEDR 561 p.55; S.; Voc.1233; https://dsal.uchicago.edu/cgi-bin/app/burrow_query.py?page=55	research-only source-verified observation	Original source directly checked; omitted lexical observation, not an extra root.	0	Source supplement; same regional gōr relationship.
d561	d561	Kannada	R	R	ugur	f_sutkve5f2yxx4	database	f_sutkve5f2yxx4	Kannada		ugur	nail, claw	dedr			0	Southern order, variable final rhotic.
d561	d561	Kannada	R	R	ugi	f_3rrtfsovz6ufu	database	f_3rrtfsovz6ufu	Kannada		ugi	to hurt, tear, rend with the nails	dedr			0	Southern order, variable final rhotic.
d561	d561	Kodagu	O	O	oy	f_biwhmexqagtdi	database	f_biwhmexqagtdi	Kodagu		oy	nail	dedr			0	Medial loss and local rhotic development.
d561	d561	Kolami	A	A	go·r ( go·ḍl)	f_6kvbnwe5hrew2	database	f_6kvbnwe5hrew2	Kolami		go·r ( go·ḍl)	nail	dedr	pl		0	Regional gōr with plural consonant alternation.
d561	d561	Konda	A	A	gōru	f_a4i4vykwg64em	database	f_a4i4vykwg64em	Konda		gōru	nail	dedr			0	Same unresolved regional relationship.
d561	d561	Kota	O	O	u·r	f_olws43yhoc5fc	database	f_olws43yhoc5fc	Kota		u·r	finger-nail, claw, each half of hoof	dedr			0	Medial consonant/vowel loss with lengthening.
d561	d561	Kota	O	O	u·r-gaṇ	f_zho66wc5di5wg	database	f_zho66wc5di5wg	Kota		u·r-gaṇ	finger-nail	dedr			0	Medial consonant/vowel loss with lengthening.
d561	d561	Kui	A	A	gōra	f_jqth2a7pcfxnk	database	f_jqth2a7pcfxnk	Kui		gōra	(K.) unjuli	dedr			0	Regional gōr and separate likely Indo-Aryan finger words.
d561	d561	Kui	A	A	unguli	f_jbuxdr3o7tqz6	database	f_jbuxdr3o7tqz6	Kui		unguli	(K.) unjuli	dedr			0	Regional gōr and separate likely Indo-Aryan finger words.
d561	d561	Kui	A	A	unjuli	research:d561-Kui-unjuli	source-supplement	d561		Original source directly checked; omitted lexical observation, not an extra root.		nail; finger	DEDR 561 p.55; K.; https://dsal.uchicago.edu/cgi-bin/app/burrow_query.py?page=55	research-only source-verified observation	Original source directly checked; omitted lexical observation, not an extra root.	0	Regional gōr and separate likely Indo-Aryan finger words.
