Entry_ID	Family_ID	Concept	Language_ID	Clade	Eligibility	C1	V1	V1_Quantity	C2	C2_Structure	V2	Structure	Grammatical_Category	Input_Confidence	Confidence	Outcome	Evidence_Forms	Evidence_IDs	N_Database_Records	N_Supplemental_Observations	Notes
d558	d558	be pleased, love; affection	BettaKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Brahui	Brahui	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Eravallan	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Gadaba	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Gondi	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Irula	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kadar	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kannada	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	A	ō (ōt-)|ose|osage	f_heepdm6uyjda6;f_2mr3cfsy7jmvw;f_kumrecrz5i5aq	3	0	Long contracted root; queried s-extended joy forms.
d558	d558	be pleased, love; affection	Kodagu	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kolami	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Konda	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Koraga	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kota	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	R	og- (ogy-)	f_wflwfag4t2hzc	3	0	Vowel-first velar root.
d558	d558	be pleased, love; affection	Kudiya	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kui	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kurux	N. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Kuwi	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	MalaMalasar	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	MalaPulaya	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Malasar	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Malayalam	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	O	uvakka|uvappu|uvavi|upavi|ōvi|ōpi	f_fb7pyhwbgsiua;f_u2laswoxz6sge;f_wtjwfhwrwg5x2;f_vmdriukcgn4ie;f_dogpwbrcemxse;f_kgu33sxgqcbvi	7	0	Labial variants and contractions.
d558	d558	be pleased, love; affection	Malto	N. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Manda	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Mannan	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Muduga	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Muthuvan	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Naiki	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Naikri	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	OMal	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	OTelugu	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Paliya	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	PaluKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Parji	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Pengo	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Sholaga	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Tamil	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	O	uka|uva|uvakai|ōkai	f_bhqdgtvjvskri;f_f3wfp6uikfmcq;f_xysu55ynjyr4u;f_57sgz3u3g3ali	8	0	Retained root variants plus explicitly derived contraction.
d558	d558	be pleased, love; affection	Telugu	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	A	uvvāyi|uvviḷ-ūru|uvviḷul-ūru|gōmu	f_6jtuarl5kvcok;f_bhroxlarepsnu;f_6mqrzdtzijxac;f_cjs7x7phz5ess	4	0	Retained uv series and explicitly queried gōmu.
d558	d558	be pleased, love; affection	Toda	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Tulu	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	Urali	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	markodi	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d558	d558	be pleased, love; affection	pampa	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k/v	singleton	a	VC-a + nominal extensions	verb/noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	AluKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Badaga	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Belari	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	BettaKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Brahui	Brahui	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Eravallan	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Gadaba	C. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Gondi	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Irula	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kadar	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kannada	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	A	ogani|uguni|gōṇi|gōnu	f_allny7ahhywmg;f_4ynkal2aat2x4;f_ynulsnjqltigc;f_lqnc65lfj74x4	4	0	Retained and likely initial-displacement forms, but direction/mechanism and tree identity uncertain.
d560	d560	sandpaper, toothbrush and related tree names	Kodagu	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kolami	C. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Konda	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Koraga	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kota	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kudiya	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kui	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kurux	N. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Kuwi	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	MalaMalasar	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	MalaPulaya	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Malasar	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Malayalam	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	R	uka-maram (D. speciosa)|malay-uka	f_mnrt2hybuwab6;f_ktiqap3sksvvq	3	0	Vowel-first tree-name member; botanical annotation preserved.
d560	d560	sandpaper, toothbrush and related tree names	Malto	N. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Manda	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Mannan	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Muduga	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Muthuvan	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Naiki	C. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Naikri	C. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	OMal	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	OTelugu	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Paliya	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	PaluKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Parji	C. Dravidian	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Pengo	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Sholaga	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Tamil	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	R	ukā|uvā|uvāy|ukai|ukāy|upā|ōmai	f_idjgcrgusp3by;f_iv7bpd2ruwz5q;f_msdpfpeoyuobc;f_nuiedi4oj4fas;f_fhngnpuz7er2a;f_vjertzhzvvom2;f_wc6xpgwmmmwns;f_bysem2pkpnmvs	8	0	Vowel-first tree-name variants; exact phonological relation of ōmai unresolved.
d560	d560	sandpaper, toothbrush and related tree names	Telugu	S. Dravidian II	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	R	uvva	f_tbt2s6i6wmpqc	1	0	Vowel-first labial series.
d560	d560	sandpaper, toothbrush and related tree names	Toda	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Tulu	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	Urali	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	markodi	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d560	d560	sandpaper, toothbrush and related tree names	pampa	S. Dravidian I	exceptional-nonapical-input	Ø	u/o	short	k/v	singleton	a	VC-a / VC-a-n	noun	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	AluKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Badaga	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Belari	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	BettaKurumba	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Brahui	Brahui	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Eravallan	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Gadaba	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Gondi	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Irula	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Kadar	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Kannada	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	R	ugu (okk-)|ugisu	f_r2jxikttuh7yu;f_zp2s66x4fe7kc	2	0	Vowel-first root and causative.
d562	d562	shed, spill, pour	Kodagu	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Kolami	C. Dravidian	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Konda	S. Dravidian II	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	missing			0	0	
d562	d562	shed, spill, pour	Koraga	S. Dravidian I	exceptional-nonapical-input	Ø	u	short	k	singleton	u/i	VC-u / VC-V-pp	verb	medium	medium	R	ogi	f_ne66yqp45tbhk	1	0	Vowel-first pour root.
