family_id	language	forms	analysis	unresolved	scope
3895	Sv	[]	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.	Read the Kundal source and adjective paradigm and compare the regional defective-word family.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3895	Kalk	[]	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.	Read the Kundal source and adjective paradigm and compare the regional defective-word family.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3895	Kund	"[{""form"": ""xaṭūṭ"", ""outcome"": ""unmarked"", ""source"": ""kund"", ""dialect"": ""Kund"", ""gloss"": ""short"", ""record_id"": ""f_nvbpok3ttx4o2"", ""excluded"": """"}]"	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.	Read the Kundal source and adjective paradigm and compare the regional defective-word family.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3895	bro	[]	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.	Read the Kundal source and adjective paradigm and compare the regional defective-word family.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3895	Ush	"[{""form"": ""'khuʈo"", ""outcome"": ""stress-marked@-2"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""short"", ""record_id"": ""f_224yayymvphb6"", ""excluded"": """"}]"	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.	Read the Kundal source and adjective paradigm and compare the regional defective-word family.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	Sh	"[{""form"": ""khŭṛŭ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gur"", ""gloss"": ""lame"", ""record_id"": ""f_cswvyiualpv56"", ""excluded"": """"}, {""form"": ""khūṛŭ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""koh"", ""gloss"": ""lame"", ""record_id"": ""f_nx45bsiqwgsh4"", ""excluded"": """"}, {""form"": ""khuṛo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gil"", ""gloss"": """", ""record_id"": ""f_tr5ff3ifi775c"", ""excluded"": """"}, {""form"": ""khúro"", ""outcome"": ""S@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""lame"", ""record_id"": ""f_wnmnquvpmw44y"", ""excluded"": """"}]"	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	Phal	"[{""form"": ""khuṭu"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""lame"", ""record_id"": ""f_rdcoxavd7q67y"", ""excluded"": """"}, {""form"": ""khúṭu"", ""outcome"": ""S@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""lame (not able to walk normally)"", ""record_id"": ""f_ingw6xl7i252y"", ""excluded"": """"}, {""form"": ""khʹuṭo"", ""outcome"": ""S@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""lame"", ""record_id"": ""f_dtfhj45wgvzvg"", ""excluded"": """"}]"	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	Sv	[]	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	Kalk	[]	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	Kund	[]	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	bro	[]	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
3941	Ush	"[{""form"": ""'khuʈo"", ""outcome"": ""stress-marked@-2"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""lame, dwarf"", ""record_id"": ""f_cvdovfo2chhfw"", ""excluded"": """"}]"	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.	Read inflections and distinguish this khúṭu ‘lame’ from homophonous knee/leg words through semantics and source entries.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	Sh	[]	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	Phal	"[{""form"": ""gāḍu"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""big, tall"", ""record_id"": ""f_j4fzrcoy76uls"", ""excluded"": """"}, {""form"": ""bāu-gā́ṛu"", ""outcome"": ""syllable-marked@position-unresolved"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""upper arm (i.e. thick part?)"", ""record_id"": ""f_jxrfpbkim54wi"", ""excluded"": """"}, {""form"": ""baaugáaṛu"", ""outcome"": ""vowel-sequence-marked@position-unresolved"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""shoulder"", ""record_id"": ""f_yxn2o4tnrc6xc"", ""excluded"": """"}, {""form"": ""gáaḍu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""big, large; grown, old; great; adult (man), elder"", ""record_id"": ""f_kydp377akevme"", ""excluded"": """"}, {""form"": ""gʹâḍu"", ""outcome"": ""E@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""big (animate); old"", ""record_id"": ""f_l3q4r43mdqb4g"", ""excluded"": """"}, {""form"": ""gāḍu"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": """", ""record_id"": ""f_pufvkyxab6pug"", ""excluded"": """"}, {""form"": ""*gāḍḍha"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": """", ""record_id"": ""f_inqoe4awgylro"", ""excluded"": ""starred-modern-comparison-not-attestation""}]"	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	Sv	[]	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	Kalk	[]	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	Kund	[]	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	bro	[]	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
4118	Ush	[]	Palula gáaḍu ‘big, old’ has early long-root prominence before u, while baaugáaṛu ‘shoulder’ is an arm-plus-thick compound. The compound's accent on the second constituent is not an independent reflex of the simplex as a whole word. Unraised aa raises a chronological question if the vowel is inherited long and early; alternative geminate or later-lengthening histories must be independently established.	Read adjective and compound morphology and the old quantity/cluster alternatives; exclude starred comparative intermediates.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
