analysis_token_id	record_id	family_id	language	dialect	source	form	gloss	historical_input	input_basis	input_id	input_class	old_nuclei	old_accent_count	old_accent_position	old_accent_from_right	old_accent_quantity	old_final_quantity	old_later_long	old_reconstructed	old_aspiration	old_initial_h	old_quantity_pattern	old_first_quantity	old_first_vowel	old_intervocalic_cluster	old_shape	notation	outcome	raw_outcome	modern_nuclei	accent_from_right	stress_from_right	screening_exclusions	family_analysis	family_unresolved	individual_review
f_ijozqgm45zxpc	f_ijozqgm45zxpc	2592	Sh	Bunji	backstrom1992	ˈkʌči̱	near	kakṣyāˋ	nearest-formation	2592	input-accent-undetermined	2	0				long		0	0	0	SL	short	a	kṣy	VVV	survey-phonetic	stress-marked@-2	stress-marked	2		2		Shina kači ‘near’ is unaccented and semantically farther from girdle than from side/adjacency. The old input includes svarita, not missing accent, and several related stems. A locative fossil or neighboring kákṣa formation is a concrete alternative to test; the graph alone does not settle it.	Read the full source's local-meaning derivation and identify the immediate old stem and case.	family-context-first-pass
f_ia6neawboaspe	f_ia6neawboaspe	2592	Sh	DashkinAstor	backstrom1992	ˈkʌči	near	kakṣyāˋ	nearest-formation	2592	input-accent-undetermined	2	0				long		0	0	0	SL	short	a	kṣy	VVV	survey-phonetic	stress-marked@-2	stress-marked	2		2		Shina kači ‘near’ is unaccented and semantically farther from girdle than from side/adjacency. The old input includes svarita, not missing accent, and several related stems. A locative fossil or neighboring kákṣa formation is a concrete alternative to test; the graph alone does not settle it.	Read the full source's local-meaning derivation and identify the immediate old stem and case.	family-context-first-pass
f_j4bsx2hpsbin6	f_j4bsx2hpsbin6	2592	Sh	KachuraJel	backstrom1992	ˈkʌči̱	near	kakṣyāˋ	nearest-formation	2592	input-accent-undetermined	2	0				long		0	0	0	SL	short	a	kṣy	VVV	survey-phonetic	stress-marked@-2	stress-marked	2		2		Shina kači ‘near’ is unaccented and semantically farther from girdle than from side/adjacency. The old input includes svarita, not missing accent, and several related stems. A locative fossil or neighboring kákṣa formation is a concrete alternative to test; the graph alone does not settle it.	Read the full source's local-meaning derivation and identify the immediate old stem and case.	family-context-first-pass
f_orgxyhtmh7x52	f_orgxyhtmh7x52	2592	Sh	ChilasJelil	backstrom1992	ˈkʌči̱	near	kakṣyāˋ	nearest-formation	2592	input-accent-undetermined	2	0				long		0	0	0	SL	short	a	kṣy	VVV	survey-phonetic	stress-marked@-2	stress-marked	2		2		Shina kači ‘near’ is unaccented and semantically farther from girdle than from side/adjacency. The old input includes svarita, not missing accent, and several related stems. A locative fossil or neighboring kákṣa formation is a concrete alternative to test; the graph alone does not settle it.	Read the full source's local-meaning derivation and identify the immediate old stem and case.	family-context-first-pass
f_fxiyky7l5dbv4	f_fxiyky7l5dbv4	2592	Sh	Darel	backstrom1992	ˈkʌše̱	near	kakṣyāˋ	nearest-formation	2592	input-accent-undetermined	2	0				long		0	0	0	SL	short	a	kṣy	VVV	survey-phonetic	stress-marked@-2	stress-marked	2		2		Shina kači ‘near’ is unaccented and semantically farther from girdle than from side/adjacency. The old input includes svarita, not missing accent, and several related stems. A locative fossil or neighboring kákṣa formation is a concrete alternative to test; the graph alone does not settle it.	Read the full source's local-meaning derivation and identify the immediate old stem and case.	family-context-first-pass
f_h43l5uqfonk2c	f_h43l5uqfonk2c	2592	Sh	Tangir	backstrom1992	ˈkʌči̱	near	kakṣyāˋ	nearest-formation	2592	input-accent-undetermined	2	0				long		0	0	0	SL	short	a	kṣy	VVV	survey-phonetic	stress-marked@-2	stress-marked	2		2		Shina kači ‘near’ is unaccented and semantically farther from girdle than from side/adjacency. The old input includes svarita, not missing accent, and several related stems. A locative fossil or neighboring kákṣa formation is a concrete alternative to test; the graph alone does not settle it.	Read the full source's local-meaning derivation and identify the immediate old stem and case.	family-context-first-pass
f_pyvuausg34jwe	f_pyvuausg34jwe	2598	Sv	Sv	CDIAL	khḗṅgiā	comb	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	3	3		vowel-sequence-syllabicity-unresolved	Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_4hywe6jtrrzyu	f_4hywe6jtrrzyu	2598	Phal	Phal	CDIAL	khyḗṅgia	combing	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	3	3		vowel-sequence-syllabicity-unresolved	Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_72vdk3f4pwsco	f_72vdk3f4pwsco	2598	Phal	Phal	CDIAL	kēṅgī	combing	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2				Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_vzo6lglzohhpi	f_vzo6lglzohhpi	2598	Phal	Phal	CDIAL	kāṅga	combing	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2				Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_ouhjf4kwpuj3a	f_ouhjf4kwpuj3a	2598	Phal	Phal	CDIAL	ṣiṣ k° dūm	I comb my hair	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2			multiple-words-or-alternatives;fragment-or-morphological-boundary	Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_7pg5ohq7whrlm	f_7pg5ohq7whrlm	2598	Sh	Sh	CDIAL	kōṅyi̯		káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2				Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_mnpsfkjpcio7g	f_mnpsfkjpcio7g	2598	Sh	gil	CDIAL	kōĩ	man's comb	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2			vowel-sequence-syllabicity-unresolved	Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_h4l7i2p2fl7ea	f_h4l7i2p2fl7ea	2598	Sh	gil	CDIAL	kōũ	woman's comb	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2			vowel-sequence-syllabicity-unresolved	Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_kn3shwtwlktmq	f_kn3shwtwlktmq	2598	Sh	pales	CDIAL	kōgō	comb	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	historical-dictionary	unmarked	unmarked	2				Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_5n5wmapvhdwf4	f_5n5wmapvhdwf4	2598	Phal	Phal	liljegren	kéengi	comb	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	palula-mora	E@-2	E	2	2			Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
f_5qr3bbepbibx2	f_5qr3bbepbibx2	2598	Phal	Phal	strand	kʹêngi	comb	káṅkata	nearest-formation	2598	other-accented-formation	3	1	1	3	short	short	0	0	0	0	SSS	short	a	ṅk	VVV	strand-phonatory-accent	E@-2	E	2	2			Palula kéengi and Sauji khḗṅgiā have root prominence in an i-containing comb formation, with fronting compatible with feminine umlaut. Gilgit koó~i is late and has lost the medial stop, creating a contraction context absent from Palula. The old entry explicitly contains several suffixes and stem shapes, so a single headword accent does not predict all these formations equally.	The inherited versus later origin of Palula ee and the precise Gilgit contraction require independent source/paradigm checks.	family-context-first-pass
