class_id	record_id	analysis_token_id	family_id	language	form	gloss
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ulli7invxi5fm	f_ulli7invxi5fm	5994	Kalk	traa	three
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_yfaslvwarfbvk	f_yfaslvwarfbvk	2462	Kalk	ä	one
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_izuotzqoy7wuk	f_izuotzqoy7wuk	1921	Phal	wíi	water
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ndm7sgvqas5h2	f_ndm7sgvqas5h2	2462	Phal	áak	one; one (person), someone
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_l5e4enw3ttgw2	f_l5e4enw3ttgw2	4655	Kalk	čoor	four
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_rsldl4hnjzwoo	f_rsldl4hnjzwoo	941	Phal	áaṣṭ	eight
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_xhzc5kdk5dq6a	f_xhzc5kdk5dq6a	9661	Kalk	dra	brother
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_2rmhvuusytymy	f_2rmhvuusytymy	9828	Phal	míiš	man; person
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_5r24fcdrxoxj2	f_5r24fcdrxoxj2	2892	Kalk	traam	work
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_plslnaqnzues4	f_plslnaqnzues4	13254	Kalk	sär	lake
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_zgqgxk3udasdy	f_zgqgxk3udasdy	10539	Kalk	raat	blood
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_u7ls4eyuoroxs	f_u7ls4eyuoroxs	5994	Phal	tróo	three
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_6spyts2bjwdrg	f_6spyts2bjwdrg	4368	Kalk	draám	village
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_spledddx5bg5q	f_spledddx5bg5q	5994	Kalk	trä	three
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_gtboqkvbsytrc	f_gtboqkvbsytrc	7785	Kalk	paan	path
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_e5ptsrrsr5ncy	f_e5ptsrrsr5ncy	2462	Phal	áa	one; one (person), someone
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ma7oj2akp5mry	f_ma7oj2akp5mry	6651	Phal	dáar	door
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_uqrovhffu5bbi	f_uqrovhffu5bbi	6651	Kalk	där	door
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_tloradsf5i5ls	f_tloradsf5i5ls	941	Kalk	eeṣ	eight
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_a6lnhdjqs3q4k	f_a6lnhdjqs3q4k	7655	Phal	páanǰ	five
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_riwftdprddvuk	f_riwftdprddvuk	2830	Phal	káaṇ	ear
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_stjehsosoczzo	f_stjehsosoczzo	13254	Phal	sáar	lake, pond, puddle
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_2357lw35sowk2	f_2357lw35sowk2	9250	Phal	bíi	seed
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ewzpbbjprv3hu	f_ewzpbbjprv3hu	6001	Phal	tríiš	thirteen
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_tbzszaqefnaca	f_tbzszaqefnaca	10539	Kalk	raat	blood
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_2liyesszlpefm	f_2liyesszlpefm	7655	Kalk	paanǰ	five
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_xwhsjzmk7plme	f_xwhsjzmk7plme	6984	Phal	núu	nine
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_f7doxnrdxqyvm	f_f7doxnrdxqyvm	6984	Kalk	nam	nine
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_odkqoytys2px6	f_odkqoytys2px6	6648	Kalk	du	two
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_lvuecud33bp3m	f_lvuecud33bp3m	2892	Kalk	traam	work
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_tsp7ffcuqkvmw	f_tsp7ffcuqkvmw	7655	Kalk	paanǰ	five
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_4ju6v7tkpqq2m	f_4ju6v7tkpqq2m	9250	Kalk	bii	seed
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_7g5vujphqzjmy	f_7g5vujphqzjmy	2462	Kalk	ä	a, one
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_pnuyt3bkovr3k	f_pnuyt3bkovr3k	7785	Kalk	paand	path
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_cbygp6jqtngzk	f_cbygp6jqtngzk	9661	Phal	bhróo	brother; cousin, member of one's own tribe
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_bkvropwimluxu	f_bkvropwimluxu	13139	Phal	sáat	seven
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_7hyftv5pgyvaa	f_7hyftv5pgyvaa	2892	Phal	kráam	work; deed, behaviour
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_jl3dx6w7fhq4u	f_jl3dx6w7fhq4u	4368	Kalk	draam	village
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ceqs73vbsapl4	f_ceqs73vbsapl4	4368	Phal	ghróom	village; permanent settlement (in contrast with sóon 'summer pasture'); Ashret proper, also atshareét xaás
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_6md7zxvzbyfsw	f_6md7zxvzbyfsw	7785	Kalk	paand	path
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_7grzdersjvifq	f_7grzdersjvifq	6984	Kalk	num	nine
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ruqzrgiycpz4m	f_ruqzrgiycpz4m	6648	Kalk	duu	two
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_bccgol32yggls	f_bccgol32yggls	5994	Kalk	troo	three
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_kumba4tloakkq	f_kumba4tloakkq	6648	Kalk	duu	two
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ohl4jl46urjjw	f_ohl4jl46urjjw	6651	Kalk	där	door
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_ufha55sjjd3n6	f_ufha55sjjd3n6	1921	Kalk	wää	water
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_zbq6o45kmzoyk	f_zbq6o45kmzoyk	6227	Phal	dáaš	ten
Kalkoti-comparison-Palula-E-without-short-final-vowel	f_dlu53w6gbhvgk	f_dlu53w6gbhvgk	13139	Kalk	saat	seven
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_zdv7rejopn4em	f_zdv7rejopn4em	10716	Kalk	róo	song, music
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_gylv2zfgesifi	f_gylv2zfgesifi	13952	Phal	haáḍ	bone
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_5jp2hjpo2nqwi	f_5jp2hjpo2nqwi	3696	Phal	c̣hiír	milk
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_yutxopiz56ogm	f_yutxopiz56ogm	9349	Kalk	bään	sister
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_mj3zepcgkambe	f_mj3zepcgkambe	5589	Kalk	ḍä̀är	belly
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_crn5oeh5lsx2u	f_crn5oeh5lsx2u	11616	Kalk	biš	twenty
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_vtca5gbhbbbmi	f_vtca5gbhbbbmi	12379	Phal	šaák	wood
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_ucngi42xnlqxk	f_ucngi42xnlqxk	8399	Kalk	púu	boy
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_hbsaja5etrfak	f_hbsaja5etrfak#1	5589	Phal	ḍheér	belly
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_yvx2gkhczdjdu	f_yvx2gkhczdjdu#1	4287	Phal	ghoóm	wheat
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_27r5oljrxsozy	f_27r5oljrxsozy	12379	Kalk	šaàk	wood
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_6kjbevxh3cc5e	f_6kjbevxh3cc5e	3696	Kalk	c̣iir	milk
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_xcz7dqtcqka66	f_xcz7dqtcqka66	12379	Kalk	šáak	wood
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_rwvb6sbg7f4gs	f_rwvb6sbg7f4gs	4287	Kalk	ɡoom	wheat
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_nlvpea42ce6sy	f_nlvpea42ce6sy	9982	Phal	mhaás	meat, piece of flesh
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_rlpla7ri2qfxs	f_rlpla7ri2qfxs	13952	Kalk	aḍ	bone
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_qxq45u7zcs7wo	f_qxq45u7zcs7wo	10978	Kalk	lùun	salt
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_6goypw42a5tgu	f_6goypw42a5tgu#1	8399	Phal	phoó	boy; son; boy
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_p6p3qwo4psfsw	f_p6p3qwo4psfsw	13952	Kalk	aṛ	bone
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_u2weg4yclo2nw	f_u2weg4yclo2nw	5589	Kalk	ḍä̀är	belly
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_dbbnoef5z7zno	f_dbbnoef5z7zno	8399	Kalk	puu	boy
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_7jfvb5xq3n4mi	f_7jfvb5xq3n4mi	11616	Kalk	bíiš	twenty
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_446d5oer3nram	f_446d5oer3nram	2574	Kalk	kii	who
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_6pzjkzzpb25ng	f_6pzjkzzpb25ng#1	11616	Phal	bhiíš	twenty; the twenty sth or people; 20
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_cvdcqs2s4pewm	f_cvdcqs2s4pewm	2574	Phal	koó	who, somebody, anybody (nom)
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_3sbkaab5ucw2e	f_3sbkaab5ucw2e	10978	Phal	lhoóṇ	salt
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_6wshauqvurlp2	f_6wshauqvurlp2	10716	Kalk	róo	song
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_nofw24hqorr32	f_nofw24hqorr32	9982	Kalk	maas	meat
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_i4epwziehkgiq	f_i4epwziehkgiq	10716	Phal	rhoó	song; music
Kalkoti-comparison-Palula-L-without-short-final-vowel	f_cin2ll6wvc2oq	f_cin2ll6wvc2oq	9349	Phal	bheéṇ	sister
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_hyb6gdz54j3wq	f_hyb6gdz54j3wq	4516	Phal	ghúuṛu	horse (generic), stallion
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_ute4p5wpcofeg	f_ute4p5wpcofeg	6261	Kalk	daad	father's father
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_a7lxchtr3gljq	f_a7lxchtr3gljq	9209	Phal	báabu	father
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_xqhdq27mxnk62	f_xqhdq27mxnk62	4424	Kalk	gän	big
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_ic3egyhplwkxe	f_ic3egyhplwkxe	2512	Kalk	eér	sheep
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_yr3bcs6m4torm	f_yr3bcs6m4torm	5839	Phal	tíiṇu	sharp
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_s6qaocpdipeio	f_s6qaocpdipeio	5798	Phal	tóoru	star
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_gyj7em6aqpm4e	f_gyj7em6aqpm4e	6983	Phal	náawu	new
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_fbcxgvjerlk6m	f_fbcxgvjerlk6m	2512	Phal	yíiṛi	sheep, ewe
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_3e7geqqm7h7yk	f_3e7geqqm7h7yk	3243	Kalk	kuṭ	knee
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_2ka27pwuix3ie	f_2ka27pwuix3ie	9089	Phal	phéepi	aunt; father's sister
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_jol5pkjs53ivu	f_jol5pkjs53ivu	5798	Kalk	taár	star
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_qwtpow6e7uzw6	f_qwtpow6e7uzw6	6261	Kalk	deed	father's mother
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_u5326otvtzozy	f_u5326otvtzozy	6368	Phal	dhrígu	long, tall
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_vukzhxvbeurqg	f_vukzhxvbeurqg	6835	Kalk	dur	dust
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_owrwjd54j7xxe	f_owrwjd54j7xxe	9089	Kalk	pheep	father's sister
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_owx7gir2gapgs	f_owx7gir2gapgs	6983	Kalk	num	new
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_vzzbfoon65zbu	f_vzzbfoon65zbu	4424	Phal	gháanu	large, big
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_zzkbmjbsrx2di	f_zzkbmjbsrx2di	8417	Phal	púutri	granddaughter; son's daughter
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_m6qfwausvk446	f_m6qfwausvk446	8417	Kalk	peetr	son's daughter
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_25mlscjuadlve	f_25mlscjuadlve	10001	Kalk	meeš	mother's sister
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_5pmpl6sosdozu	f_5pmpl6sosdozu	8416	Kalk	pootr	son's son
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_qbep75mbfny46	f_qbep75mbfny46	6835	Kalk	duṛ	dust
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_mdwgrqioxncrg	f_mdwgrqioxncrg	9209	Kalk	bab	father
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_6j4eipdomd5pk	f_6j4eipdomd5pk	6495	Kalk	dùúr	far away
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_2ybntmeeu7u6e	f_2ybntmeeu7u6e	6495	Kalk	duur	far away
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_i66sd2zsxesaq	f_i66sd2zsxesaq	3243	Phal	khúṭu	leg, knee
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_cn2h6vtf66maq	f_cn2h6vtf66maq	5798	Kalk	taár	star
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_xcffh3i7y4om4	f_xcffh3i7y4om4	13574	Kalk	siir	sun
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_6il4dlgc2i3gc	f_6il4dlgc2i3gc	10058	Phal	méemi	grandmother; mother's mother
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_exojng6zn4a36	f_exojng6zn4a36	8416	Phal	púutru	grandson; son's son
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_ulktu7jc5ckus	f_ulktu7jc5ckus	7200	Kalk	niin	sleep
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_2yh5nee557btm	f_2yh5nee557btm	6261	Kalk	deéd	father's mother
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_iownsiukc44uu	f_iownsiukc44uu	6368	Kalk	dríg	long
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_ljwjwikhzurw6	f_ljwjwikhzurw6	7200	Phal	níindra	sleep
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_t3jpshztsgh46	f_t3jpshztsgh46	13574	Kalk	siir	sun
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_y3vozhhno6ssw	f_y3vozhhno6ssw	6261	Phal	dóodu	grandfather; father's father; forefather
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_sazczz3jtup2g	f_sazczz3jtup2g	6495	Phal	dhúura	far away; away
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_llghac7dlaz46	f_llghac7dlaz46	4516	Kalk	ɡòór	horse
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_ttle26ebtsppi	f_ttle26ebtsppi#2	6835	Phal	dúṛi	dust
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_tiuw5ldstulbs	f_tiuw5ldstulbs	6368	Kalk	driɡ	long, tall
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_3iote6e7uhlqi	f_3iote6e7uhlqi	4516	Kalk	gòór	horse
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_el5jdpvzftaco	f_el5jdpvzftaco	7200	Kalk	niin	sleep
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_66ntoicqhnxrq	f_66ntoicqhnxrq	10001	Phal	méeši	aunt; mother's sister
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_f5ppuzenbgtk6	f_f5ppuzenbgtk6	13574	Phal	súuri	sun
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_qppwuknx5uo6u	f_qppwuknx5uo6u	6261	Phal	déedi	grandmother; father's mother
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_vn7zpcxcmb4uc	f_vn7zpcxcmb4uc	5839	Kalk	tiin	sharp
Kalkoti-comparison-Palula-prefinal-accent-plus-short-final-vowel	f_omn7go76zjuyq	f_omn7go76zjuyq	10058	Kalk	meem	mother's mother
Dras-plural--e	f_jzvv6odyl747y	f_jzvv6odyl747y		Sh	pí:ɳye	Calf of the leg.; Muscle
Dras-plural--e	f_uhwdrq56rfzo2	f_uhwdrq56rfzo2		Sh	ʤʌʈe	Fiber
Dras-plural--e	f_4qjqiloeuwc6q	f_4qjqiloeuwc6q		Sh	dáɳye	Music
Dras-plural--e	f_xk4jhmy36bhys	f_xk4jhmy36bhys	7948	Sh	prʌ́ʃe	Rib
Dras-plural--e	f_tuol7u2v5hluc	f_tuol7u2v5hluc		Sh	bo:ʃe	Rafter
Dras-plural--e	f_cebcuimrbgads	f_cebcuimrbgads		Sh	ʔózure	Protest
Dras-plural--e	f_twunzewjszo5y	f_twunzewjszo5y		Sh	bíʧuʐe	Lightening
Dras-plural--e	f_3wk6hbnlovwik	f_3wk6hbnlovwik	5798	Sh	táre	Satellite; Star
Dras-plural--e	f_p67c47ocrlk2a	f_p67c47ocrlk2a	4255	Sh	gáʋe	Cow
Dras-plural--e	f_rura556t6blgo	f_rura556t6blgo		Sh	yó:ŋe	Forehead
Dras-plural--e	f_onuqeu35mbxxi	f_onuqeu35mbxxi		Sh	gále	Ray
Dras-plural--e	f_r3ixsmxhzsp2o	f_r3ixsmxhzsp2o		Sh	ʂé:ʋe	Blind
Dras-plural--e	f_coaz5t6axpw66	f_coaz5t6axpw66	3607	Sh	kroe	Chest
Dras-plural--e	f_vj3nyaqm2f3ys	f_vj3nyaqm2f3ys		Sh	ʈʂó:ʐe	Loom
Dras-plural--e	f_xaixm4vvvofzm	f_xaixm4vvvofzm		Sh	khúkuɳé	pigeon pea
Dras-plural--e	f_7r7bnh6nsvtwu	f_7r7bnh6nsvtwu	7031	Sh	nóte	Nose
Dras-plural--e	f_ea3knwjq3cnqi	f_ea3knwjq3cnqi	5589	Sh	ɖé:re	Belly
Dras-plural--e	f_6xplh5xrq6r3e	f_6xplh5xrq6r3e		Sh	bó:de	Message
Dras-plural--e	f_vf3yxokaw3zju	f_vf3yxokaw3zju	12528	Sh	ʃúŋe	Dog
Dras-plural--e	f_gzbv5scdz5y2a	f_gzbv5scdz5y2a		Sh	khúre	Plinth
Dras-plural--e	f_gvucva2mxc6ui	f_gvucva2mxc6ui	8306	Sh	púʂe	Flower
Dras-plural--e	f_plnrieh5i64js	f_plnrieh5i64js		Sh	ʤu:ʐe	Letter
Dras-plural--e	f_v4pqpc2xzx32u	f_v4pqpc2xzx32u		Sh	ró:ʐe	Temper
Dras-plural--e	f_tz5bgfgi3hrks	f_tz5bgfgi3hrks		Sh	ʈíke	Tablet
Dras-plural--e	f_5tfgpyst54yme	f_5tfgpyst54yme	10258	Sh	mú:ʐe	Rat
Dras-plural--e	f_vso2wqu5wuou2	f_vso2wqu5wuou2		Sh	unó:e	Pillow
Dras-plural--e	f_b7kcucxrbdgeg	f_b7kcucxrbdgeg		Sh	nibé	Nib
Dras-plural--e	f_qprxswqpj7bk2	f_qprxswqpj7bk2	13551	Sh	sue	Needle
Dras-plural--e	f_7wifhggm3ggy4	f_7wifhggm3ggy4		Sh	ʃiŋkhʌné	Artisan
Dras-plural--e	f_kn7lkvufotsp4	f_kn7lkvufotsp4		Sh	khʌ́:ʈe	Lid
Dras-plural--e	f_rnzrq6o2dxnle	f_rnzrq6o2dxnle	4161	Sh	gí:re	Rock
Dras-plural--e	f_la54ovr4puw2y	f_la54ovr4puw2y		Sh	ʤó:le	Ring
Dras-plural--e	f_tlqm4g3iahd5m	f_tlqm4g3iahd5m		Sh	diʃe	Alter
Dras-plural--e	f_tjfmsoeboqdie	f_tjfmsoeboqdie		Sh	ʈhóke	Ball
Dras-plural--e	f_ki5krulsalkde	f_ki5krulsalkde	2349	Sh	oró:ɳe	Lamb
Dras-plural--e	f_373cdo5ejqomk	f_373cdo5ejqomk	549	Sh	áʐe	Cloud
Dras-plural--e	f_s2chcuf4ni2d6	f_s2chcuf4ni2d6		Sh	ka:lí:ne	Carpet
Dras-plural--e	f_uxumlw3fuxqsu	f_uxumlw3fuxqsu		Sh	khʌŋa:ré	Sword
Dras-plural--e	f_3fqv45ew732be	f_3fqv45ew732be		Sh	póre	Storey
Dras-plural--e	f_hu5afk3wec364	f_hu5afk3wec364		Sh	phyṍ:lye	Shovel
Dras-plural--e	f_gfzm5kjn6hueu	f_gfzm5kjn6hueu		Sh	phúruʦe	Dew
Dras-plural--e	f_gqgsb6ecreb2m	f_gqgsb6ecreb2m	3906	Sh	khó:re	Hoof
Dras-plural--e	f_jtmg5ab52v57u	f_jtmg5ab52v57u		Sh	kue	Statue
Dras-plural--e	f_gjb4tlk7j4yd6	f_gjb4tlk7j4yd6	3448	Sh	kiʂyé	Line
Dras-plural--e	f_k4j2fvlhhbqyk	f_k4j2fvlhhbqyk	2563	Sh	ó:ʈe	Lips
Dras-plural--e	f_iitragnlv4xrm	f_iitragnlv4xrm		Sh	ʈhuké	Hillock
Dras-plural--e	f_gkxwv6n3hz2pg	f_gkxwv6n3hz2pg	13073	Sh	ʃʌ́sne	Thigh
Dras-plural--e	f_2fpesg7axljfo	f_2fpesg7axljfo		Sh	ʧhí:me	Fish
Dras-plural--e	f_qrhb3o3dex4uc	f_qrhb3o3dex4uc		Sh	ʒʌró:e	Orphan
Dras-plural--e	f_couulmgmwq352	f_couulmgmwq352		Sh	bʌné	Boundary
Dras-plural--e	f_onwxas54bhlqm	f_onwxas54bhlqm		Sh	ʧhí:ʐe	Peak
Dras-plural--e	f_zqyigo3xmsxjs	f_zqyigo3xmsxjs	2025	Sh	udú:e	Dust
Dras-plural--e	f_klwkozc43j44c	f_klwkozc43j44c		Sh	nɛzʌ́me	Crab
Dras-plural--e	f_h6uh3awbcxadc	f_h6uh3awbcxadc		Sh	thoké	Hawk; Plant
Dras-plural--e	f_oippb7re36326	f_oippb7re36326	5075	Sh	ʒʌkúe	Hair
Dras-plural--e	f_ehvdafyachf4i	f_ehvdafyachf4i		Sh	ɖó:re	Lung
Dras-plural--e	f_au4f4ncglpxwq	f_au4f4ncglpxwq		Sh	ṍʐe	Intestine
Dras-plural--e	f_yro236uwdnbwk	f_yro236uwdnbwk		Sh	mʌ́:te	Anvil
Dras-plural--e	f_q4eafqhtk6d2i	f_q4eafqhtk6d2i		Sh	ʦuʦúe	Trunk
Dras-plural--e	f_stbyzrmxzvhqu	f_stbyzrmxzvhqu		Sh	nalé	Yoke
Dras-plural--e	f_fstlhusnui5ru	f_fstlhusnui5ru	12062	Sh	úrke	Wolf
Dras-plural--e	f_nq6p42kelcg7a	f_nq6p42kelcg7a	5717	Sh	ʈʂʌ́ke	Spindle
Dras-plural--e	f_faafle6drsa5y	f_faafle6drsa5y	9209	Sh	bábe	Father
Dras-plural--e	f_s6ywkq6xqp2nu	f_s6ywkq6xqp2nu	8298	Sh	píʃe	Cat
Dras-plural--e	f_7ijliohlmh3ui	f_7ijliohlmh3ui		Sh	ʦhákse	Strainer
Dras-plural--e	f_husvpfqugth7i	f_husvpfqugth7i		Sh	khʌɽʌké	Chappals (foot-wear)
Dras-plural--e	f_2facrw76vpaeo	f_2facrw76vpaeo	6628	Sh	dʌ́ʃe	Grape
Dras-plural--e	f_hvytwd5oxby46	f_hvytwd5oxby46		Sh	kʌ́kəʦe	Pheasant
Dras-plural--e	f_ja3rcpxpj7zeg	f_ja3rcpxpj7zeg	2589	Sh	kʌʂe	Grass
Dras-plural--e	f_xrr3uggjnjyly	f_xrr3uggjnjyly		Sh	kopúe	Water wheel
Dras-plural--e	f_eaxpkla3vefuk	f_eaxpkla3vefuk	2757	Sh	bʌkhúɳe	Elbow
Dras-plural--e	f_qnziq3ld4aq5w	f_qnziq3ld4aq5w		Sh	ró:ŋse	Deer
Dras-plural--e	f_zhaqjqpwrxqlu	f_zhaqjqpwrxqlu	4190	Sh	gú:ɳe	Thread
Dras-plural--e	f_oe3r7xe577tgq	f_oe3r7xe577tgq		Sh	ʌʈʂé:gále	Eye brow
Dras-plural--e	f_fivotdegzip3e	f_fivotdegzip3e	3942	Sh	khóe	Cap
Dras-plural--e	f_x5drlir7dvn2q	f_x5drlir7dvn2q		Sh	lʌ́ite	Building
Dras-plural--e	f_zxe3iynzagb7m	f_zxe3iynzagb7m		Sh	phʌ́lie	Shield
Dras-plural--e	f_z2mtqpgcbzzps	f_z2mtqpgcbzzps	4842a	Sh	ʧímere	Iron
Dras-plural--e	f_wukqmrv3vtab4	f_wukqmrv3vtab4		Sh	mózure	Dall (pigeon-pea)
Dras-plural--e	f_jazxc5bwlu7qq	f_jazxc5bwlu7qq		Sh	hi:ʐe	Sorrow
Dras-plural--e	f_nqn5ozyhgxrn6	f_nqn5ozyhgxrn6		Sh	ɖɪŋárye	Crutch
Dras-plural--e	f_xnfilqr25texs	f_xnfilqr25texs		Sh	ʈʂhí:le	Cloak
Dras-plural--e	f_rs5gjv3rx5aty	f_rs5gjv3rx5aty	13355	Sh	so:re	Ice
Dras-plural--e	f_a3mrm5dskijmw	f_a3mrm5dskijmw		Sh	kríve	Scream
Dras-plural--e	f_get3eutukl7ea	f_get3eutukl7ea		Sh	diʂʈe	Yard (measurement)
Dras-plural--e	f_hx4nmaxlpao56	f_hx4nmaxlpao56	100	Sh	ʔóŋe	Sickle
