input_class	language	family_id	headword	eligible_outcomes	excluded_outcomes	eligible_tokens	all_tokens	sources	forms
input-accent-undetermined	Sh	4571	caṭaka	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""čā̃i""]"
input-accent-undetermined	Sh	464	*apasakta	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ausāt""]"
input-accent-undetermined	Sh	4675	*cappayati	"[""unmarked""]"	"[""short-monosyllable"", ""syllable-marked@position-unresolved""]"	2	4	"[""CDIAL"", ""degener-shina2008""]"	"[""čap-"", ""čapóĭki̯"", ""čăpyōnṷ"", ""čăpōnṷ""]"
input-accent-undetermined	Sh	4689	carā	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čăr""]"
input-accent-undetermined	Sh	4696	*carpa	"[""S@-2""]"	[]	1	1	"[""degener-shina2008""]"	"[""čhupáṭi""]"
input-accent-undetermined	Sh	47	*akṣēma	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ac̣héemo"", ""ac̣hēmo""]"
input-accent-undetermined	Sh	4722	*calyā	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čεl""]"
input-accent-undetermined	Sh	4757	cāraka	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""lʌc̣o-čāro""]"
input-accent-undetermined	Sh	48	akṣōṭa	"[""E@-1"", ""L@-1"", ""stress-marked@-1"", ""syllable-marked@-1""]"	"[""syllable-marked@position-unresolved"", ""vowel-sequence-marked@position-unresolved""]"	7	9	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008"", ""rajapurohit2012"", ""schmidt""]"	"[""achóo"", ""ac̣hoó"", ""ac̣hói"", ""ac̣hóoi"", ""ac̣hṓ"", ""ʌʈʂhé:"", ""ʌʈʂhó:""]"
input-accent-undetermined	Sh	4820	cibuka	"[""short-monosyllable"", ""unmarked""]"	"[""unmarked""]"	3	4	"[""CDIAL"", ""degener-shina2008""]"	"[""*chumbi"", ""čhom"", ""čhum""]"
input-accent-undetermined	Sh	4832	*ciṣṭa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čiṭhi""]"
input-accent-undetermined	Sh	4837	cīḍā	"[""unmarked""]"	[]	5	5	"[""CDIAL""]"	"[""čī"", ""čīh"", ""čīĭ"", ""čīṛ"", ""čĭlī""]"
input-accent-undetermined	Sh	4842	cīna	"[""unmarked""]"	[]	1	1	"[""CDIAL;Lor""]"	"[""c̣īṅ""]"
input-accent-undetermined	Sh	4842a	cīmara	"[""S@-1"", ""S@-2"", ""stress-marked@-2"", ""stress-marked@-3"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008"", ""rajapurohit2012""]"	"[""čimár"", ""čimăr"", ""čimĕr"", ""čimεr"", ""čímar"", ""ʧímer"", ""ʧímere""]"
input-accent-undetermined	Sh	4844	*cīrayati	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ċiroiki""]"
input-accent-undetermined	Sh	4848	*cukk	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""čokŭ"", ""čŭkyōnṷ""]"
input-accent-undetermined	Sh	4855	*cuccu	"[""S@-2"", ""syllable-marked@-2"", ""unmarked""]"	[]	8	8	"[""CDIAL"", ""backstrom1992"", ""schmidt""]"	"[""cíci"", ""cúcu"", ""ċuċū"", ""čič"", ""či̱č"", ""číče"", ""čúči"", ""čɪč""]"
input-accent-undetermined	Sh	4857	cuṭáti	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čoṭ""]"
input-accent-undetermined	Sh	4889	cūrṇa	"[""S@-2"", ""stress-marked@-2"", ""unmarked""]"	[]	32	32	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""rajapurohit2012"", ""schmidt""]"	"[""cúno"", ""cúṇo"", ""cúṇu"", ""čini"", ""čuno"", ""čúno"", ""čüni"", ""čŭṇŭ"", ""ʧúɳe"", ""ˈčuno"", ""ˈčuno̱"", ""ˈču̱no̱"", ""ˈčuṇi"", ""ˈčuṇo"", ""ˈčuṇo̱""]"
input-accent-undetermined	Sh	4898	cū́ṣati	[]	"[""syllable-marked@position-unresolved""]"	0	1	"[""CDIAL""]"	"[""čŭṣóĭki̯""]"
input-accent-undetermined	Sh	4938	caurya	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čori""]"
input-accent-undetermined	Sh	5001	chala	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čhăl""]"
input-accent-undetermined	Sh	5042	chidyatē	"[""syllable-marked@-2""]"	"[""short-monosyllable"", ""syllable-marked@position-unresolved""]"	1	3	"[""CDIAL"", ""degener-shina2008""]"	"[""čhižṓnṷ"", ""čhiǰ-"", ""čhĭǰóĭki̯""]"
input-accent-undetermined	Sh	5046	*chindati	[]	"[""short-monosyllable""]"	0	1	"[""degener-shina2008""]"	"[""čhin-""]"
input-accent-undetermined	Sh	5060	churayati	[]	"[""short-monosyllable"", ""syllable-marked@position-unresolved"", ""unmarked""]"	0	5	"[""CDIAL"", ""degener-shina2008""]"	"[""*c̣hur"", ""čhur-"", ""čhuróĭki̯"", ""čhŭbóĭki̯"", ""čhŭróĭki̯""]"
input-accent-undetermined	Sh	5064	chēda	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""čhε""]"
input-accent-undetermined	Sh	5071	*chōṭṭa	"[""syllable-marked@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""CDIAL;Morgenstierne""]"	"[""ċhŭṭŭ́"", ""čōṭ""]"
input-accent-undetermined	Sh	5073	*chōll	"[""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;Bailey ShGr""]"	"[""čol"", ""čom""]"
input-accent-undetermined	Sh	5075	*jakka	"[""E@-1"", ""E@-2"", ""L@-2"", ""S@-1"", ""stress-marked@-1"", ""stress-marked@-2"", ""stress-marked@-3"", ""unmarked""]"	"[""stress-in-vowel-sequence@position-unresolved"", ""stress-marked"", ""stress-marked@position-unresolved""]"	32	35	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""grierson-lsi1928"", ""rajapurohit2012"", ""schmidt""]"	"[""jakur"", ""jakúr"", ""jakúu"", ""jaáko"", ""jáako"", ""ǰakúr"", ""ǰăkŭr"", ""ǰɑɑko̱"", ""ǰɑɑˈku"", ""ǰɑˈku"", ""ǰɑˈkue"", ""ǰɑˈkur"", ""ǰɑˈkur̃"", ""ǰɑˈku̱r"", ""ǰɑˈkɛ"", ""ǰɑˈkɛ̱"", ""ǰ̣ɑˈkur"", ""ʒʌkú:"", ""ʒʌkúe"", ""ˈǰɑko ˈbɑlɛ"", ""ˈǰɑkul"", ""ˈǰɑkuri"", ""ˈǰɑkᵘi"", ""ˈǰɑɑko̱""]"
input-accent-undetermined	Sh	5095	*jatta	"[""short-monosyllable"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ǰat"", ""ǰaṭ""]"
input-accent-undetermined	Sh	5110	jantú	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ǰʌndəra""]"
input-accent-undetermined	Sh	516	abhijñāna	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""hayón"", ""hayóon""]"
input-accent-undetermined	Sh	5198	jā́mātr̥	"[""syllable-marked@-1"", ""syllable-marked@-2"", ""unmarked""]"	[]	5	5	"[""CDIAL""]"	"[""žamac̣ōh"", ""žămc̣ā́re̯"", ""žămc̣ṓ"", ""ǰamc̣ōh"", ""ǰʌmac̣ʳṓ""]"
input-accent-undetermined	Sh	5301	jyṓtsnā	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""yun"", ""yūn""]"
input-accent-undetermined	Sh	5322	*jhaggā	"[""S@-1""]"	[]	1	1	"[""schmidt""]"	"[""jagú""]"
input-accent-undetermined	Sh	5334	*jhaṇṭa	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""žaṭh"", ""žäṭ""]"
input-accent-undetermined	Sh	5355	*jhalla	"[""L@-1"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""schmidt""]"	"[""jeél"", ""zol"", ""ǰēl""]"
input-accent-undetermined	Sh	5382	*jhālayati	[]	"[""syllable-marked@position-unresolved""]"	0	1	"[""CDIAL""]"	"[""ǰalóĭki̯""]"
input-accent-undetermined	Sh	5391	*jhil	[]	"[""unmarked""]"	0	2	"[""CDIAL"", ""buddruss-shina1996""]"	"[""jil b-"", ""ǰil boiki""]"
input-accent-undetermined	Sh	5399	*jhukkati	"[""short-monosyllable"", ""unmarked""]"	[]	12	12	"[""CDIAL"", ""backstrom1992"", ""schmidt""]"	"[""juk"", ""jŭk"", ""ǰuk"", ""ǰu̱k"", ""ǰʊk"", ""ǰ̣uk""]"
input-accent-undetermined	Sh	5416	*jhōla	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ǰúuli"", ""ǰūli""]"
input-accent-undetermined	Sh	5419	ṭaṁkāra	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""tōṅgoṛṓṅ""]"
input-accent-undetermined	Sh	5420	*ṭakk	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ṭak boiki""]"
input-accent-undetermined	Sh	5421	*ṭakk	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ṭak thoiki""]"
input-accent-undetermined	Sh	5426	ṭaṅka	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ṭăk""]"
input-accent-undetermined	Sh	5429	ṭaṅka	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""ṭāṅ"", ""ṭāṅgū""]"
input-accent-undetermined	Sh	5440	*ṭaṭṭu	"[""S@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ṭaṭū́"", ""ṭaṭṭú""]"
input-accent-undetermined	Sh	5458	*ṭikka	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ṭīkṷ""]"
input-accent-undetermined	Sh	5459	*ṭikka	"[""S@-2"", ""unmarked""]"	[]	2	2	"[""buddruss-shina1996"", ""degener-shina2008""]"	"[""ṭiki"", ""ṭíki""]"
input-accent-undetermined	Sh	5466	*ṭukk	"[""S@-2"", ""stress-marked@-2""]"	"[""stress-marked@position-unresolved""]"	7	10	"[""backstrom1992"", ""schmidt""]"	"[""ˈṭukeⁱ"", ""ˈṭukɑi"", ""ṭíki"", ""ṭíkki""]"
input-accent-undetermined	Sh	5474	ṭēraka	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ṭērṷ""]"
input-accent-undetermined	Sh	5488	ṭhakkura	"[""unmarked""]"	"[""stress-marked@-1""]"	1	3	"[""CDIAL"", ""rajapurohit2012""]"	"[""ʈhʌkuréh"", ""ʈhʌkúr"", ""ṭhăkŭr""]"
input-accent-undetermined	Sh	5489	*ṭhagg	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ṭha̯g""]"
input-accent-undetermined	Sh	5551	ḍimba	"[""short-monosyllable"", ""unmarked""]"	[]	24	24	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008""]"	"[""dim"", ""ḍim"", ""ḍi̱m"", ""ḍɪm"", ""ḍɪ̱m""]"
input-accent-undetermined	Sh	5557	*ḍukka	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""ḍukiní""]"
input-accent-undetermined	Sh	5561	*ḍubb	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ḍup""]"
input-accent-undetermined	Sh	5568	*ḍōṅga	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ḍūṅo""]"
input-accent-undetermined	Sh	5570	ḍōmba	"[""L@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ḍom"", ""ḍoóm""]"
input-accent-undetermined	Sh	5573	*ḍōva	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ḍóori"", ""ḍōri""]"
input-accent-undetermined	Sh	5576	*ḍhaḍḍha	"[""S@-1""]"	[]	1	1	"[""degener-shina2008""]"	"[""ḍaḍáŋ""]"
input-accent-undetermined	Sh	5582	*ḍhākka	"[""E@-2"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928""]"	"[""dáaki"", ""ḍáaki"", ""ḍāki"", ""ḍāki̯"", ""ḍāko"", ""ḍākī""]"
input-accent-undetermined	Sh	5583	ḍhāla	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""ḍal""]"
input-accent-undetermined	Sh	5589	*ḍhiḍḍha	"[""L@-1"", ""LR@-1"", ""R@-1"", ""stress-marked@-1"", ""stress-marked@-2"", ""unmarked""]"	[]	41	41	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""rajapurohit2012"", ""schmidt""]"	"[""deér"", ""dèér̃"", ""ɖé:r"", ""ɖé:re"", ""ˈdeero"", ""ˈḍɛri"", ""ḍeer"", ""ḍer"", ""ḍeér"", ""ḍeér̃"", ""ḍeṛi"", ""ḍèér"", ""ḍēr"", ""ḍērē"", ""ḍɛɛr"", ""ḍɛ̀ɛ́r̃""]"
input-accent-undetermined	Sh	5592	*ḍhukyati	"[""syllable-marked@-1""]"	"[""unmarked""]"	1	3	"[""CDIAL"", ""degener-shina2008""]"	"[""ḍok b-"", ""ḍok boĭki̯"", ""ḍukiní""]"
input-accent-undetermined	Sh	5595	*ḍhūss	"[""unmarked""]"	"[""unmarked""]"	1	3	"[""CDIAL"", ""CDIAL;Buddruss""]"	"[""dum-dus"", ""dūm-dūs"", ""ḍūs""]"
input-accent-undetermined	Sh	5598	*ḍhēḍḍha	"[""unmarked""]"	[]	7	7	"[""CDIAL"", ""CDIAL;Bailey ShGr"", ""degener-shina2008""]"	"[""biḍiro"", ""biḍīro"", ""diḍiro"", ""diḍu"", ""ḍiḍo"", ""ḍĭṛŭ""]"
input-accent-undetermined	Sh	5618	takṣa	"[""S@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""tac̣i"", ""tác̣i""]"
input-accent-undetermined	Sh	5626	*tagga	"[""stress-marked@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	8	8	"[""CDIAL"", ""backstrom1992""]"	"[""tăgā́"", ""tɑˈgɑ"", ""tɑˈɣɑ"", ""tʌgɑ"", ""tʌˈɣɑ""]"
input-accent-undetermined	Sh	5655	tanula	"[""syllable-marked@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""CDIAL;Lor""]"	"[""talúṇŭ"", ""tanulo""]"
input-accent-undetermined	Sh	5714	tarka	[]	"[""syllable-marked@position-unresolved"", ""vowel-sequence-marked@position-unresolved""]"	0	2	"[""CDIAL"", ""buddruss-shina1996""]"	"[""c̣akáai"", ""c̣ăkáe""]"
input-accent-undetermined	Sh	5715	tarkaṇa	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""c̣akiní""]"
input-accent-undetermined	Sh	5731	tala	"[""short-monosyllable"", ""stress-marked@-1"", ""unmarked""]"	[]	24	24	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""schmidt""]"	"[""tal"", ""talii"", ""tăl"", ""tălī"", ""tɑˈli"", ""tʌl"", ""tʌli"", ""tʌ̱l"", ""tʰʌl""]"
input-accent-undetermined	Sh	5768	tāpaka	"[""L@-1""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""degener-shina2008""]"	"[""taá"", ""tāo""]"
input-accent-undetermined	Sh	5798	tārā	"[""E@-2"", ""F@-2"", ""stress-marked@-2"", ""unmarked""]"	[]	37	37	"[""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""liljegren-hindukush"", ""rajapurohit2012"", ""schmidt""]"	"[""taːru"", ""táaro"", ""táaru"", ""táre"", ""tārō"", ""tārū"", ""ˈtɑro"", ""ˈtɑr̃o"", ""ˈtɑɑrɑ"", ""ˈtɑ̀ɑro"", ""ˈtɑ̀ɑro̱"", ""ˈtɑ̀ɑr̃o̱""]"
input-accent-undetermined	Sh	5850	tucchyá	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""tiš""]"
input-accent-undetermined	Sh	5853	tuṇḍa	"[""E@-2"", ""syllable-marked@-2"", ""unmarked""]"	"[""vowel-sequence-marked@position-unresolved""]"	5	6	"[""CDIAL"", ""degener-shina2008"", ""schmidt""]"	"[""dūt"", ""thuríuṭo"", ""thurúuṭi"", ""thurūṭi"", ""thŭrū́ṭŭ"", ""tᵘrūṭi""]"
input-accent-undetermined	Sh	5860	tundi	"[""short-monosyllable"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""degener-shina2008""]"	"[""tun"", ""tŭṇ"", ""ṭhoṇe"", ""ṭuṅ""]"
input-accent-undetermined	Sh	5884	tulayati	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""tuloiki""]"
input-accent-undetermined	Sh	5895	tuṣṭa	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL""]"	"[""tŭ́ṭu""]"
input-accent-undetermined	Sh	5930	*tr̥pu	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ɬui-čīr""]"
input-accent-undetermined	Sh	5969	*tōdaka	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""tho""]"
input-accent-undetermined	Sh	5978	tōlaka	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""tolo"", ""tóolo""]"
input-accent-undetermined	Sh	5988	traṭ	"[""short-monosyllable""]"	[]	1	1	"[""schmidt""]"	"[""traṭ""]"
input-accent-undetermined	Sh	5989	*traṭṭ	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""c̣ăṭ""]"
input-accent-undetermined	Sh	6013	trāsa	"[""stress-marked@-1"", ""unmarked""]"	"[""stress-marked@position-unresolved"", ""unmarked""]"	10	16	"[""CDIAL"", ""backstrom1992""]"	"[""c̣haũ"", ""c̣ā"", ""c̣ăvū̃"", ""čõⁱ"", ""čɑˈŋo"", ""č̣e"", ""č̣ũũ"", ""č̣ɑˈõ"", ""č̣ɑˈŋo"", ""č̣ɑˈũ"", ""č̣ɑˈũũ"", ""č̣ɑ̃ˈũũ"", ""č̣ʌˈʰu""]"
input-accent-undetermined	Sh	6019	triká	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""ɬexeló""]"
input-accent-undetermined	Sh	6092	*thar	"[""unmarked""]"	"[""unmarked""]"	1	2	"[""CDIAL""]"	"[""thărthăr"", ""thătharai""]"
input-accent-undetermined	Sh	6095	*thānna	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""thān""]"
input-accent-undetermined	Sh	6097	*thukk	"[""S@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""thúki""]"
input-accent-undetermined	Sh	6099	*thuḍḍ	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""thurī"", ""thŭri""]"
input-accent-undetermined	Sh	6102	thūt	"[""short-monosyllable"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""thu""]"
input-accent-undetermined	Sh	6110	daṁśa	"[""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""dii~ċo"", ""diċo""]"
input-accent-undetermined	Sh	6118	*dakṣatvana	"[""syllable-marked@-1""]"	"[""short-monosyllable"", ""syllable-marked@position-unresolved"", ""unmarked""]"	1	4	"[""CDIAL"", ""CDIAL;Buddruss"", ""degener-shina2008""]"	"[""daṣ th-"", ""daṣṭ-"", ""dăṣṭiní"", ""dăṣṭóĭki̯""]"
input-accent-undetermined	Sh	6188	dará	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""dər"", ""dəri""]"
input-accent-undetermined	Sh	6215	dala	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dʌlo""]"
input-accent-undetermined	Sh	6236	daśā	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""daiĩ""]"
input-accent-undetermined	Sh	6250	*dāṁṣṭra	"[""E@-1"", ""S@-2"", ""syllable-marked@-2""]"	"[""stress-in-vowel-sequence@position-unresolved"", ""syllable-marked@position-unresolved"", ""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	3	12	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008"", ""rajapurohit2012"", ""schmidt""]"	"[""daī"", ""dáae"", ""dáai"", ""dáai~"", ""dáa~y"", ""dái"", ""dái~"", ""dá~i~"", ""dáï"", ""dä́ṛī"", ""dā̃i""]"
input-accent-undetermined	Sh	6254	dāḍima	"[""E@-1"", ""L@-1"", ""S@-1"", ""unmarked""]"	"[""syllable-marked@position-unresolved""]"	6	8	"[""CDIAL"", ""degener-shina2008"", ""schmidt""]"	"[""danuú"", ""daṇúi"", ""daṇúu~"", ""daṇú~"", ""daṇū"", ""ḍʌṇə́i""]"
input-accent-undetermined	Sh	6260	dā́tra	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""lāit""]"
input-accent-undetermined	Sh	6261	*dādda	"[""E@-2"", ""L@-1"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008""]"	"[""dadii"", ""dadií"", ""dáado"", ""dādi"", ""dādo""]"
input-accent-undetermined	Sh	6279	dāpya	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""dáap"", ""dāp""]"
input-accent-undetermined	Sh	6294	dāraka	"[""L@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;Lor"", ""degener-shina2008""]"	"[""daár"", ""dāri̯"", ""dārε""]"
input-accent-undetermined	Sh	6324	dāhayati	"[""L@-1"", ""L@-2"", ""unmarked""]"	"[""syllable-marked@position-unresolved"", ""unmarked""]"	6	8	"[""CDIAL"", ""degener-shina2008"", ""schmidt""]"	"[""dai-"", ""dajoón"", ""dajoónu"", ""dayoónu"", ""dayōnṷ"", ""dăyóĭki̯""]"
input-accent-undetermined	Sh	6343	diṣṭi	"[""S@-2"", ""short-monosyllable"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""CDIAL;schmidt"", ""degener-shina2008"", ""schmidt""]"	"[""diṣ"", ""diṣṭ"", ""diṭ"", ""dríṣṭɨ"", ""dīṣ""]"
input-accent-undetermined	Sh	6366	dīyatē	[]	"[""short-monosyllable"", ""syllable-marked@position-unresolved""]"	0	2	"[""CDIAL"", ""degener-shina2008""]"	"[""diǰ-"", ""dĭžóĭki̯""]"
input-accent-undetermined	Sh	6376a	*duḥkhabhāva	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""dukāo""]"
input-accent-undetermined	Sh	6382	*duḥśiṣṭa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dušṭo""]"
input-accent-undetermined	Sh	6383	*duḥśiṣṭi	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dušṭi""]"
input-accent-undetermined	Sh	6390	*duguṇa	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL""]"	"[""dŭgŭ́ṇu""]"
input-accent-undetermined	Sh	6426	*durargha	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""drāg""]"
input-accent-undetermined	Sh	6438	durbala	"[""syllable-marked@-2""]"	"[""syllable-marked@position-unresolved""]"	1	2	"[""CDIAL""]"	"[""dŭbóĭki̯"", ""dŭbā́lŭ""]"
input-accent-undetermined	Sh	6454	*dulāva	[]	"[""syllable-marked@position-unresolved"", ""unmarked""]"	0	2	"[""CDIAL""]"	"[""dulāo bān"", ""dulā́o""]"
input-accent-undetermined	Sh	6456	*duvatsara	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""duċhiro""]"
input-accent-undetermined	Sh	6510	*dr̥ta	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL""]"	"[""də́ṛu""]"
input-accent-undetermined	Sh	6533	*dēvamēru	[]	"[""syllable-marked@position-unresolved""]"	0	1	"[""CDIAL""]"	"[""diámĕr""]"
input-accent-undetermined	Sh	6587	dōṣa	"[""unmarked""]"	"[""unmarked""]"	1	2	"[""CDIAL""]"	"[""doẓo"", ""doẓo-polo""]"
input-accent-undetermined	Sh	6606	dyuti	[]	"[""unmarked""]"	0	2	"[""CDIAL""]"	"[""zēī"", ""zūi""]"
input-accent-undetermined	Sh	6613	*drakk	"[""unmarked""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ẓakal"", ""ẓakal-""]"
input-accent-undetermined	Sh	6616	*draṅgha	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""u"", ""ẓugo""]"
input-accent-undetermined	Sh	6620	*dramaṇa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""j̣ūn""]"
input-accent-undetermined	Sh	6625	dravya	"[""short-monosyllable"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""degener-shina2008""]"	"[""j̣ab"", ""j̣abāṭi̯"", ""j̣ap"", ""ẓab"", ""ẓabāṭi̯""]"
input-accent-undetermined	Sh	6648	dva	"[""E@-1"", ""short-monosyllable"", ""unmarked""]"	[]	44	44	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""liljegren-hindukush"", ""rajapurohit2012"", ""schmidt""]"	"[""du"", ""du:"", ""duː"", ""dúu"", ""dū"", ""dūh""]"
input-accent-undetermined	Sh	6651	*dvara	"[""S@-1"", ""short-monosyllable"", ""stress-marked@-1"", ""unmarked""]"	[]	35	35	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""rajapurohit2012""]"	"[""dar"", ""dariino"", ""darú"", ""dăr"", ""dʌr"", ""dʌr̃"", ""dʌ́r"", ""dʌ̱r"", ""dʌ̱r̃"", ""dεr""]"
input-accent-undetermined	Sh	6665	dvārapakṣa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dəroc̣o""]"
input-accent-undetermined	Sh	6701	*dhakk	"[""short-monosyllable""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""degener-shina2008""]"	"[""ḍak"", ""ḍăk thoĭki̯""]"
input-accent-undetermined	Sh	6714	dhattūra	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL""]"	"[""dătū́ro""]"
input-accent-undetermined	Sh	6806	dhāvayati	"[""unmarked""]"	[]	1	1	"[""CDIAL;IIFL""]"	"[""dā""]"
input-accent-undetermined	Sh	6835	*dhūḍi	"[""stress-marked@-2"", ""unmarked""]"	[]	3	3	"[""backstrom1992""]"	"[""duṛʌ"", ""ˈduṛo̱"", ""ˈduṛʌ""]"
input-accent-undetermined	Sh	6864	*dhūyatē	"[""unmarked""]"	"[""short-monosyllable"", ""syllable-marked@position-unresolved"", ""unmarked""]"	2	5	"[""CDIAL"", ""CDIAL;Lor"", ""degener-shina2008""]"	"[""dižārōnṷ"", ""dužóĭki̯"", ""dužāryōnṷ"", ""duǰ-"", ""duǰiǰoiki""]"
input-accent-undetermined	Sh	6922	na khalu	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""năyál""]"
