id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status	research_family_id	research_ancestor_id	research_gloss	research_relation	strict_exclusion	individual_review	research_link_evidence	research_link_confidence	record_decisions	additional_record_annotations	primary_table_readings	notation	modern_nuclei	modern_accent_count	modern_accent_position	modern_accent_from_right	modern_accent_quantity	modern_outcome	modern_single_word	stress_position	stress_from_right	contour_position	contour_from_right	contour_quantity	modern_vowel_sequence	modern_quantity_pattern	modern_vowel_bases	reading_issues	comparison_only	reading_form	explicit_low	modern_final_segment	modern_final_vowel	source_observations	lexical_comparison_key	formation_decisions	analysis_token_id	research_original	primary_reading_unresolved	split_evidence	branch_analysis	split_locator	primary_reading_forms	phonetic_contour	tone_status	research_link_locator	etymological_assessment	unlinked_review_locator	unlinked_review_status	primary_alignment	low_status
f_weea5rdhk3sx2	Sh	kuḍoiki	to lame			kuḍoiki	2:			CDIAL				Shina		CDIAL	3262	3262	kúṇṭhati	kúṇṭhati	Original	is lame, is blunted	Indo-Aryan	kúṇṭhati	"[{""Child_ID"": ""f_weea5rdhk3sx2"", ""Parent_ID"": ""3262"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3262	3262	to lame	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	4	0				unmarked	1						1	SSSS	uoii	unequal-vowel-sequence	0	kuḍoiki	0	i	1	[]	Sh||kudoiki|to lame	[]	f_weea5rdhk3sx2														
f_wnq5vke6xsmje	Sh	kuḍījoiki	to be lame			kuḍīǰoiki	2:			CDIAL				Shina		CDIAL	3262	3262	kúṇṭhati	kúṇṭhati	Original	is lame, is blunted	Indo-Aryan	kúṇṭhati	"[{""Child_ID"": ""f_wnq5vke6xsmje"", ""Parent_ID"": ""3262"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3262	3262	to be lame	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	5	0				unmarked	1						1	SLSSS	uioii	unequal-vowel-sequence	0	kuḍīǰoiki	0	i	1	[]	Sh||kudijoiki|to be lame	[]	f_wnq5vke6xsmje														
f_vbmaeqnbnpsfq	Phal	kúṇḍī	widow			kúṇḍī	3:			CDIAL				Palula		CDIAL	3265	3265	kuṇḍa	kuṇḍa	Original	son of a woman during husband's life by another man	Indo-Aryan	kuṇḍa	"[{""Child_ID"": ""f_vbmaeqnbnpsfq"", ""Parent_ID"": ""3265"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3265	3265	widow	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	1	2	short	syllable-marked	1						0	SL	ui		0	kúṇḍī	0	i	1	[]	Phal||kundi|widow	[]	f_vbmaeqnbnpsfq														
f_fgrr4kio7ymxg	Phal	kuṇḍī́li	widow			kuṇḍī́li	3:			CDIAL				Palula		CDIAL	3265	3265	kuṇḍa	kuṇḍa	Original	son of a woman during husband's life by another man	Indo-Aryan	kuṇḍa	"[{""Child_ID"": ""f_fgrr4kio7ymxg"", ""Parent_ID"": ""3265"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3265	3265	widow	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	1	2	2	long	syllable-marked	1						0	SLS	uii		0	kuṇḍī́li	0	i	1	[]	Phal||kundili|widow	[]	f_fgrr4kio7ymxg														
f_xuqd3qoriagru	Sh	kūto	small leather bag			kūto	3:		m	CDIAL				Shina		CDIAL	3273	3273	kutū	kutū	Original	leather oil vessel	Indo-Aryan	kutū	"[{""Child_ID"": ""f_xuqd3qoriagru"", ""Parent_ID"": ""3273"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3273	3273	small leather bag	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	LS	uo		0	kūto	0	o	1	[]	Sh||kuto|small leather bag	[]	f_xuqd3qoriagru														
f_nfzclceltjqam	Sh	kūti	leather case			kūti	3:	&lt; <i>*kuttū</i>- ?		CDIAL				Shina		CDIAL	3273	3273	kutū	kutū	Original	leather oil vessel	Indo-Aryan	kutū	"[{""Child_ID"": ""f_nfzclceltjqam"", ""Parent_ID"": ""3273"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3273	3273	leather case	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	LS	ui		0	kūti	0	i	1	[]	Sh||kuti|leather case	[]	f_nfzclceltjqam														
f_kqk6cn6ydbodq	Sh	kū̀to	leather or skin sack			kúuto		Leder-, Fellsack	m dialect:Sh:gil:Gilgit	degener-shina2008[p. 278, glossary entry 11]	Degener directly assigns this headword to Turner/CDIAL 3273. [T. 3273; Bur. =]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	3273	3273	kutū	kutū	Original	leather oil vessel	Indo-Aryan	kutū	"[{""Child_ID"": ""f_kqk6cn6ydbodq"", ""Parent_ID"": ""3273"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3273	3273	leather or skin sack	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	2	1	1	2	long	E	1						0	LS	uo		0	kúuto	0	o	1	[]	Sh|dialect:Sh:gil:Gilgit|kuto|leather or skin sack	[]	f_kqk6cn6ydbodq														
f_zsmdephb77gdo	Sh	kutūro	puppy			kutūro	2:		m	CDIAL				Shina		CDIAL	3278	3278	*kuttūra	*kuttūra	Original	puppy	Indo-Aryan	*kuttūra	"[{""Child_ID"": ""f_zsmdephb77gdo"", ""Parent_ID"": ""3278"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3278	3278	puppy	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	0				unmarked	1						0	SLS	uuo		0	kutūro	0	o	1	[]	Sh||kuturo|puppy	[]	f_zsmdephb77gdo														
f_5dtqkp2iqxzsi	Sh	kutūri	pet name for a girl			kutūri	2:		f	CDIAL				Shina		CDIAL	3278	3278	*kuttūra	*kuttūra	Original	puppy	Indo-Aryan	*kuttūra	"[{""Child_ID"": ""f_5dtqkp2iqxzsi"", ""Parent_ID"": ""3278"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3278	3278	pet name for a girl	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	0				unmarked	1						0	SLS	uui		0	kutūri	0	i	1	[]	Sh||kuturi|pet name for a girl	[]	f_5dtqkp2iqxzsi														
f_v43thcspq6u3o	Sh	kutúri	female dog, also as a personal name			kutúri		Hündin, als EN	f dialect:Sh:gil:Gilgit	degener-shina2008[p. 278, glossary entry 12]	Degener directly assigns this headword to Turner/CDIAL 3278. [T. 3278]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	3278	3278	*kuttūra	*kuttūra	Original	puppy	Indo-Aryan	*kuttūra	"[{""Child_ID"": ""f_v43thcspq6u3o"", ""Parent_ID"": ""3278"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3278	3278	female dog, also as a personal name	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	3	1	2	2	short	S	1						0	SSS	uui		0	kutúri	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|kuturi|female dog, also as a personal name	[]	f_v43thcspq6u3o														
f_gc4gn64ji6ywe	Sh	kunju	hunchback			kunǰu	2:		m	CDIAL				Shina		CDIAL	3300	3300	kubjá	kubjá	Original	humpbacked	Indo-Aryan	kubjá	"[{""Child_ID"": ""f_gc4gn64ji6ywe"", ""Parent_ID"": ""3300"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3300	3300	hunchback	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	SS	uu		0	kunǰu	0	u	1	[]	Sh||kunju|hunchback	[]	f_gc4gn64ji6ywe														
f_65zxatm5cqkj4	Sh	kukúr	puppy			kŭkúr	2:1		dialect:Sh:gur:Guresi m	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	3329	3329	kurkurá	kurkurá	Original	dog	Indo-Aryan	kurkurá	"[{""Child_ID"": ""f_65zxatm5cqkj4"", ""Parent_ID"": ""3329"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3329	3329	puppy	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	short	syllable-marked	1						0	SS	uu		0	kŭkúr	0	r	0	[]	Sh|dialect:Sh:gur:Guresi|kukur|puppy	[]	f_65zxatm5cqkj4														
f_bxpy67aibugg6	Sh	kʰukúr	puppy			khŭkŭ́r	3:With expressive aspiration		dialect:Sh:gil:Gilgit m	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	3329	3329	kurkurá	kurkurá	Original	dog	Indo-Aryan	kurkurá	"[{""Child_ID"": ""f_bxpy67aibugg6"", ""Parent_ID"": ""3329"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3329	3329	puppy	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	short	syllable-marked	1						0	SS	uu		0	khŭkŭ́r	0	r	0	[]	Sh|dialect:Sh:gil:Gilgit|khukur|puppy	[]	f_bxpy67aibugg6														
f_pwunzwuphwuko	Sh	kʰukúro	puppy; also as personal name			khukúro		Hündchen, als EN	m dialect:Sh:gil:Gilgit	degener-shina2008[p. 280, glossary entry 20]	Degener directly assigns this headword to Turner/CDIAL 3329. [T. 3329]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	3329	3329	kurkurá	kurkurá	Original	dog	Indo-Aryan	kurkurá	"[{""Child_ID"": ""f_pwunzwuphwuko"", ""Parent_ID"": ""3329"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3329	3329	puppy; also as personal name	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	3	1	2	2	short	S	1						0	SSS	uuo		0	khukúro	0	o	1	[]	Sh|dialect:Sh:gil:Gilgit|khukuro|puppy; also as personal name	[]	f_pwunzwuphwuko														
f_azqi42ggrdmyi	Sh	dʌda-kul	grandfather's relations			dʌda-kul	2:			CDIAL				Shina		CDIAL	3330	3330	kúla	kúla	Original	herd, troop; race, family; noble family; house	Indo-Aryan	kúla	"[{""Child_ID"": ""f_azqi42ggrdmyi"", ""Parent_ID"": ""3330"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3330	3330	grandfather's relations	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	0				unmarked	1						0	SSS	ʌau		0	dʌda-kul	0	l	0	[]	Sh||ddakul|grandfather's relations	[]	f_azqi42ggrdmyi														
f_fkyrcwznytw24	Phal	kúla	scrotum			kúla	2:			CDIAL				Palula		CDIAL	3331	3331	kulaka	kulaka	Original	stone of a fruit	Indo-Aryan	kulaka	"[{""Child_ID"": ""f_fkyrcwznytw24"", ""Parent_ID"": ""3331"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3331	3331	scrotum	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	1	2	short	syllable-marked	1						0	SS	ua		0	kúla	0	a	1	[]	Phal||kula|scrotum	[]	f_fkyrcwznytw24														
f_yula57lvmb23i	Sh	kulu	a grain			kŭlṷ	2:		dialect:Sh:gil:Gilgit m	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	3331	3331	kulaka	kulaka	Original	stone of a fruit	Indo-Aryan	kulaka	"[{""Child_ID"": ""f_yula57lvmb23i"", ""Parent_ID"": ""3331"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3331	3331	a grain	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	SS	uu		0	kŭlṷ	0	u	1	[]	Sh|dialect:Sh:gil:Gilgit|kulu|a grain	[]	f_yula57lvmb23i														
f_rbr23kpayxjvu	Sh	kul	berry			kŭl	2:		dialect:Sh:koh:Kohistani m	CDIAL				Shina	dialect:Sh:koh:Kohistani	CDIAL	3331	3331	kulaka	kulaka	Original	stone of a fruit	Indo-Aryan	kulaka	"[{""Child_ID"": ""f_rbr23kpayxjvu"", ""Parent_ID"": ""3331"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3331	3331	berry	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	1	0				unmarked	1						0	S	u		0	kŭl	0	l	0	[]	Sh|dialect:Sh:koh:Kohistani|kul|berry	[]	f_rbr23kpayxjvu														
f_qowyxqstoizts	Sh	kulu	berry, corn on foot			kŭlṷ	2:		dialect:Sh:gur:Guresi	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	3331	3331	kulaka	kulaka	Original	stone of a fruit	Indo-Aryan	kulaka	"[{""Child_ID"": ""f_qowyxqstoizts"", ""Parent_ID"": ""3331"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3331	3331	berry, corn on foot	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	SS	uu		0	kŭlṷ	0	u	1	[]	Sh|dialect:Sh:gur:Guresi|kulu|berry, corn on foot	[]	f_qowyxqstoizts														
f_fgqyvjacfvl3o	Phal	kúlo	testicle		kúlo	kʹulo			noun dialect:Palula	strand				Palula	dialect:Palula	strand	3331	3331	kulaka	kulaka	Original	stone of a fruit	Indo-Aryan	kulaka	"[{""Child_ID"": ""f_fgqyvjacfvl3o"", ""Parent_ID"": ""3331"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3331	3331	testicle	database-link		family-context-first-pass		database-unverified	[]	[]	[]	strand-phonatory-accent	2	1	1	2	short	S	1						0	SS	uo		0	kʹulo	0	o	1	[]	Phal|dialect:Palula|kulo|testicle	[]	f_fgqyvjacfvl3o														
f_rb6tbxzlzgk2c	Sh	kúlo	grain; grains (collective)			kúlo		Korn, Körner (koll.)	m dialect:Sh:gil:Gilgit	degener-shina2008[p. 277, glossary entry 22]	Degener directly assigns this headword to Turner/CDIAL 3331. [T. 3331]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	3331	3331	kulaka	kulaka	Original	stone of a fruit	Indo-Aryan	kulaka	"[{""Child_ID"": ""f_rb6tbxzlzgk2c"", ""Parent_ID"": ""3331"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3331	3331	grain; grains (collective)	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	2	1	1	2	short	S	1						0	SS	uo		0	kúlo	0	o	1	[]	Sh|dialect:Sh:gil:Gilgit|kulo|grain; grains (collective)	[]	f_rb6tbxzlzgk2c														
f_vvrl3fzklzgq2	Sh	kulát	leguminous plant sown as a crop			kulát	2:			CDIAL				Shina		CDIAL	3335	3335	kulattha	kulattha	Original	the pulse Dolichos uniflorus	Indo-Aryan	kulattha	"[{""Child_ID"": ""f_vvrl3fzklzgq2"", ""Parent_ID"": ""3335"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3335	3335	leguminous plant sown as a crop	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	1	2	1	short	syllable-marked	1						0	SS	ua		0	kulát	0	t	0	[]	Sh||kulat|leguminous plant sown as a crop	[]	f_vvrl3fzklzgq2														
f_e2fub37k3bj5a	Sh	kuś	one-horned (of ibex, markhor, etc.)			kuš	2:			CDIAL				Shina		CDIAL	3364	3364	kuśa	kuśa	Original	depraved, mad, inebriate	Indo-Aryan	kuśa	"[{""Child_ID"": ""f_e2fub37k3bj5a"", ""Parent_ID"": ""3364"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3364	3364	one-horned (of ibex, markhor, etc.)	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	1	0				unmarked	1						0	S	u		0	kuš	0	s	0	[]	Sh||kus|one-horned (of ibex, markhor, etc.)	[]	f_e2fub37k3bj5a														
f_uu5yeby5227dw	Sh	kuśo	maimed, crippled			kušo	2:			CDIAL				Shina		CDIAL	3364	3364	kuśa	kuśa	Original	depraved, mad, inebriate	Indo-Aryan	kuśa	"[{""Child_ID"": ""f_uu5yeby5227dw"", ""Parent_ID"": ""3364"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3364	3364	maimed, crippled	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	SS	uo		0	kušo	0	o	1	[]	Sh||kuso|maimed, crippled	[]	f_uu5yeby5227dw														
f_qp6upvszouruy	Sh	kuśulo	having a bit broken off (e.g. a cup), maimed (?)			kušulo	2:			CDIAL				Shina		CDIAL	3364	3364	kuśa	kuśa	Original	depraved, mad, inebriate	Indo-Aryan	kuśa	"[{""Child_ID"": ""f_qp6upvszouruy"", ""Parent_ID"": ""3364"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3364	3364	having a bit broken off (e.g. a cup), maimed (?)	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	0				unmarked	1						0	SSS	uuo		0	kušulo	0	o	1	[]	Sh||kusulo|having a bit broken off (e.g. a cup), maimed (?)	[]	f_qp6upvszouruy														
f_t5orddkbgsdvw	Phal	kʰúśu	left; left-handed	کُھشوۡ	kʰúɕo	khúšu		Inflection: Reg (Fem): khúši	adj	liljegren	*khuśśa- 'depraved, mad, inebriate' (T: 3364, 14401)			Palula		liljegren	3364	3364	kuśa	kuśa	Original	depraved, mad, inebriate	Indo-Aryan	kuśa	"[{""Child_ID"": ""f_t5orddkbgsdvw"", ""Parent_ID"": ""3364"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3364	3364	left; left-handed	database-link		family-context-first-pass		database-unverified	[]	[]	[]	palula-mora	2	1	1	2	short	S	1						0	SS	uu		0	khúšu	0	u	1	[]	Phal||khusu|left; left-handed	[]	f_t5orddkbgsdvw														
f_x23gsygili2z2	Phal	kʰúśi	left		khúʃi	khʹuši			adj dialect:Palula	strand				Palula	dialect:Palula	strand	3364	3364	kuśa	kuśa	Original	depraved, mad, inebriate	Indo-Aryan	kuśa	"[{""Child_ID"": ""f_x23gsygili2z2"", ""Parent_ID"": ""3364"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3364	3364	left	database-link		family-context-first-pass		database-unverified	[]	[]	[]	strand-phonatory-accent	2	1	1	2	short	S	1						0	SS	ui		0	khʹuši	0	i	1	[]	Phal|dialect:Palula|khusi|left	[]	f_x23gsygili2z2														
f_s32fcjkqgh7dy	Sh	košóli	broken bowl; shards			košóli		zerbrochene Schüssel, Scherben	f dialect:Sh:gil:Gilgit	degener-shina2008[p. 277, glossary entry 11]	Degener directly assigns this headword to Turner/CDIAL 3364. [T. 3364]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	3364	3364	kuśa	kuśa	Original	depraved, mad, inebriate	Indo-Aryan	kuśa	"[{""Child_ID"": ""f_s32fcjkqgh7dy"", ""Parent_ID"": ""3364"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3364	3364	broken bowl; shards	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	3	1	2	2	short	S	1						0	SSS	ooi		0	košóli	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|kosoli|broken bowl; shards	[]	f_s32fcjkqgh7dy														
f_nmhdeant3llvk	Phal	gō	where?			gō	2:			CDIAL				Palula		CDIAL	3384	3384	kúha	kúha	Original	where?	Indo-Aryan	kúha	"[{""Child_ID"": ""f_nmhdeant3llvk"", ""Parent_ID"": ""3384"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3384	3384	where?	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	1	0				unmarked	1						0	L	o		0	gō	0	o	1	[]	Phal||go|where?	[]	f_nmhdeant3llvk														
f_ha4dntnsstwyw	Phal	gō̂	where, somewhere	گو	ɡóo	góo			adv spatial indef interr	liljegren	kúha 'where?' (T: 3384)			Palula		liljegren	3384	3384	kúha	kúha	Original	where?	Indo-Aryan	kúha	"[{""Child_ID"": ""f_ha4dntnsstwyw"", ""Parent_ID"": ""3384"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3384	3384	where, somewhere	database-link		family-context-first-pass		database-unverified	[]	[]	[]	palula-mora	1	1	1	1	long	E	1						0	L	o		0	góo	0	o	1	[]	Phal||go|where, somewhere	[]	f_ha4dntnsstwyw														
f_mrkeyecxah6su	Phal	gū̂	where, somewhere			gúu		Variant restriction: Biori	adv spatial indef interr dialect:Phal:biori:Biori	liljegren	kúha 'where?' (T: 3384)			Palula	dialect:Phal:biori:Biori	liljegren	3384	3384	kúha	kúha	Original	where?	Indo-Aryan	kúha	"[{""Child_ID"": ""f_mrkeyecxah6su"", ""Parent_ID"": ""f_ha4dntnsstwyw"", ""Kind"": ""variant"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}, {""Child_ID"": ""f_ha4dntnsstwyw"", ""Parent_ID"": ""3384"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3384	3384	where, somewhere	database-link		family-context-first-pass		database-unverified	[]	[]	[]	palula-mora	1	1	1	1	long	E	1						0	L	u		0	gúu	0	u	1	[]	Phal|dialect:Phal:biori:Biori|gu|where, somewhere	[]	f_mrkeyecxah6su														
f_ud3mo3eczx54u	Phal	gō̌	where		gó̬	gôʹ			spatial dialect:Palula	strand				Palula	dialect:Palula	strand	3384	3384	kúha	kúha	Original	where?	Indo-Aryan	kúha	"[{""Child_ID"": ""f_ud3mo3eczx54u"", ""Parent_ID"": ""3384"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3384	3384	where	database-link		family-context-first-pass		database-unverified	[]	[]	[]	strand-phonatory-accent	1	1	1	1	long	L	1						0	L	o		0	gôʹ	0	ʹ	0	[]	Phal|dialect:Palula|go|where	[]	f_ud3mo3eczx54u														
f_s6kpyuhbviryk	Sh	kʌurih	mist			kăurĭh	3:	(?)	dialect:Sh:gur:Guresi m	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	3386	3386	*kuha	*kuha	Original	fog, mist	Indo-Aryan	*kuha	"[{""Child_ID"": ""f_s6kpyuhbviryk"", ""Parent_ID"": ""3386"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3386	3386	mist	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	0				unmarked	1						1	SSS	aui	unequal-vowel-sequence	0	kăurĭh	0	h	0	[]	Sh|dialect:Sh:gur:Guresi|kaurih|mist	[]	f_s6kpyuhbviryk														
f_6yx346qgw6jue	Sh	ku	nullah			ku	2:			CDIAL				Shina		CDIAL	3400	3400	kū́pa	kū́pa	Original	hole, hollow, cave; pit, well	Indo-Aryan	kū́pa	"[{""Child_ID"": ""f_6yx346qgw6jue"", ""Parent_ID"": ""3400"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3400	3400	nullah	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	1	0				unmarked	1						0	S	u		0	ku	0	u	1	[]	Sh||ku|nullah	[]	f_6yx346qgw6jue														
f_7bgwbbtijqwnk	Sh	kui	valley, inhabited place, village			kui	2:	"(semant. cf. *<smallcaps><a data-entry=""4453"">ghala</a></smallcaps>- in Ash. and Pr.)"		CDIAL				Shina		CDIAL	3400	3400	kū́pa	kū́pa	Original	hole, hollow, cave; pit, well	Indo-Aryan	kū́pa	"[{""Child_ID"": ""f_7bgwbbtijqwnk"", ""Parent_ID"": ""3400"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3400	3400	valley, inhabited place, village	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						1	SS	ui	unequal-vowel-sequence	0	kui	0	i	1	[]	Sh||kui|valley, inhabited place, village	[]	f_7bgwbbtijqwnk														
f_fbxkysas6gsc6	Phal	kúi	wide valley		kúi	kʹui			noun f dialect:Palula	strand				Palula	dialect:Palula	strand	3400	3400	kū́pa	kū́pa	Original	hole, hollow, cave; pit, well	Indo-Aryan	kū́pa	"[{""Child_ID"": ""f_fbxkysas6gsc6"", ""Parent_ID"": ""3400"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3400	3400	wide valley	database-link		family-context-first-pass		database-unverified	[]	[]	[]	strand-phonatory-accent	2	1	1	2	short	vowel-sequence-marked	1						1	SS	ui	unequal-vowel-sequence	0	kʹui	0	i	1	[]	Phal|dialect:Palula|kui|wide valley	[]	f_fbxkysas6gsc6														
f_l4uguw4q32ra2	Sh	kuyic	people of the king's country			kuyič	2:			CDIAL				Shina		CDIAL	3406	3406	*kūpatya	*kūpatya	Original	belonging to the hollow or valley	Indo-Aryan	*kūpatya	"[{""Child_ID"": ""f_l4uguw4q32ra2"", ""Parent_ID"": ""3406"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	3406	3406	people of the king's country	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	SS	ui		0	kuyič	0	c	0	[]	Sh||kuyic|people of the king's country	[]	f_l4uguw4q32ra2														
