class_id	family_or_unlinked_member	language	forms	outcomes	selected_class_tokens	all_counterpart_tokens	strict_exclusions	interpretation	family_analysis
short-a-without-h	2830	Kalk	"[""kaan [ear; kalkoti; HKAT-xka]"", ""kɑn [ear; rensch-decker-hallberg1992; SSNP-kohistani-KLK]"", ""kɑːn [ear; liljegren-hindukush; HKAT-xka]""]"	"[""P-high-level"", ""unmarked""]"	[]	"[""f_xdzllnipbgl4u"", ""f_rrqhygm3dh47o"", ""f_njrdhilqbvxue""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula káaṇ versus Biori kaṇ fits late Ashret closed-a lengthening after rṇ simplification. Short Gilgit kon has nasal-environment backing, and Kalkoti/Kundal kān confirm broader segmental correspondences without reliable tone in these records. A reported mobile Gilgit ear paradigm contrasts with Palula fixed accent despite shared old barytonesis, so the inflectional evidence must override the misleading agreement of short citation forms.
short-a-without-h	2830	Kund	"[""kaːn [ear; liljegren-hindukush; HKAT-shd]"", ""kān [ear; kund; Kund]""]"	"[""unmarked""]"	[]	"[""f_ivmfezrfmnsvs"", ""f_wrw6gafw2upl2""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula káaṇ versus Biori kaṇ fits late Ashret closed-a lengthening after rṇ simplification. Short Gilgit kon has nasal-environment backing, and Kalkoti/Kundal kān confirm broader segmental correspondences without reliable tone in these records. A reported mobile Gilgit ear paradigm contrasts with Palula fixed accent despite shared old barytonesis, so the inflectional evidence must override the misleading agreement of short citation forms.
short-a-without-h	2830	bro	"[""ka'ni [ear; schmidt; bro]"", ""kani [ear; liljegren-hindukush; HKAT-bkk]"", ""kon this [to hear; schmidt; bro]"", ""kāni [Ear; grierson-lsi1928; LSI-CHILASIOFDAHHANU]""]"	"[""stress-marked@-1"", ""unmarked""]"	[]	"[""f_3wedfsleiasxc"", ""f_qrqnpqqwrjeca"", ""f_v72ufuobjlp4w"", ""f_c6jswh4wepiaw""]"	"[""periphrastic-hear-expression""]"	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula káaṇ versus Biori kaṇ fits late Ashret closed-a lengthening after rṇ simplification. Short Gilgit kon has nasal-environment backing, and Kalkoti/Kundal kān confirm broader segmental correspondences without reliable tone in these records. A reported mobile Gilgit ear paradigm contrasts with Palula fixed accent despite shared old barytonesis, so the inflectional evidence must override the misleading agreement of short citation forms.
short-a-without-h	2830	Ush	"[""koːn [ear; liljegren-hindukush; HKAT-ush]"", ""koːɳ [ear; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""unmarked""]"	[]	"[""f_vktn3rrsjufh6"", ""f_rj6sqiie22nuc""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula káaṇ versus Biori kaṇ fits late Ashret closed-a lengthening after rṇ simplification. Short Gilgit kon has nasal-environment backing, and Kalkoti/Kundal kān confirm broader segmental correspondences without reliable tone in these records. A reported mobile Gilgit ear paradigm contrasts with Palula fixed accent despite shared old barytonesis, so the inflectional evidence must override the misleading agreement of short citation forms.
short-a-without-h	7031	Sh	"[""natho [nose; CDIAL; gil]"", ""nato [Nose; grierson-lsi1928; LSI-SHINAGILGITI]"", ""natō [Nose; grierson-lsi1928; LSI-CHILASI]"", ""natŭ [nose; CDIAL; gil]"", ""noto [Nose; grierson-lsi1928; LSI-CHILASIOFDRAS]"", ""notŭ [nose; CDIAL; koh]"", ""notʰi [nose; backstrom1992; Darel]"", ""notʰi̱ [nose; backstrom1992; Sazin]"", ""notʰu̥ [nose; backstrom1992; pales]"", ""noːtʰu̥ [nose; liljegren-hindukush; HKAT-plk]"", ""náto [nose; buddruss-shina1996; gil]"", ""náto [nose; schmidt; Astor]"", ""náto [nose; schmidt; gil]"", ""nóte [Nose; rajapurohit2012; dr]"", ""nóthi [nose; schmidt; koh]"", ""nóto [Nose; rajapurohit2012; dr]"", ""nótu [nose; schmidt; gur]"", ""nö́ti [nose; CDIAL; jij]"", ""nāst [nose; CDIAL; chil]"", ""nōttŭ [nose; CDIAL; gur]"", ""nʌtho [nose; CDIAL; pales]"", ""nʌtkṓl [; CDIAL; pales]"", ""ˈnoto [nose; backstrom1992; Astor]"", ""ˈnoto [nose; backstrom1992; DashkinAstor]"", ""ˈnoto [nose; backstrom1992; Gultari]"", ""ˈnoto [nose; backstrom1992; Gupis]"", ""ˈnoto [nose; backstrom1992; Kharmang]"", ""ˈnoto [nose; backstrom1992; dr]"", ""ˈnoto [nose; backstrom1992; punl]"", ""ˈnotʰi [nose; backstrom1992; Harban]"", ""ˈnotʰi̥ [nose; backstrom1992; Jalkot]"", ""ˈnotʰi̱ [nose; backstrom1992; punl]"", ""ˈnotʰo [nose; backstrom1992; Satpara]"", ""ˈnotʰo̱ [nose; backstrom1992; ChilasJelil]"", ""ˈnotʰo̱ [nose; backstrom1992; ChilasKhinar]"", ""ˈnotʰo̱ [nose; backstrom1992; Tangir]"", ""ˈnotʰu̥ [nose; backstrom1992; Jalkot]"", ""ˈnotʰu̥ [nose; backstrom1992; Kolai]"", ""ˈnɑto [nose; backstrom1992; Bunji]"", ""ˈnɑto [nose; backstrom1992; Gahorabad]"", ""ˈnɑto [nose; backstrom1992; Rondu]"", ""ˈnɑto̱ [nose; backstrom1992; HunzaNasirabad]"", ""ˈnɑto̱ [nose; backstrom1992; NagarChalt]"", ""ˈnɑto̱ [nose; backstrom1992; NagarThol]"", ""ˈnɑto̱ [nose; backstrom1992; gil]"", ""ˈnɑtʰo [nose; backstrom1992; KachuraJel]"", ""ˈnɑ̱to̱ [nose; backstrom1992; Bagrot]"", ""ˈnɑ̱to̱ [nose; backstrom1992; Haramosh]""]"	"[""S@-2"", ""stress-marked@-2"", ""syllable-marked@-1"", ""syllable-marked@-2"", ""unmarked""]"	[]	"[""f_glc3rsofys3dq"", ""f_yejqrswbherjm"", ""f_aoeylm7ggzijq"", ""f_mrlkngfge4adg"", ""f_74r3dwsduf5wu"", ""f_ixuwhl3kh7goe"", ""f_nxgaums7gaaau"", ""f_gcjt2txe4rvwc"", ""f_kotrx4dxa4l52"", ""f_xf36ktrqgworo"", ""f_qitqexesl47ei"", ""f_s5ksnadiimmkg"", ""f_6gvcagdi7ghy2"", ""f_2ewti3wgg4c5s"", ""f_umkpuwqmqugoa"", ""f_qmtg6vdmxgjwg"", ""f_x4wcgmtqxlqny"", ""f_n2wlc3nkigurg"", ""f_4gi5mn7hfgwqy"", ""f_4wq4h6pzbtfww"", ""f_se46pio3efi7e"", ""f_7zwoxzt2yoml6"", ""f_eytjdpecqh3hy"", ""f_7xytp7zaobkeu"", ""f_ryyi6vuns3twy"", ""f_fvw3hodbqbhsw"", ""f_ru22sv2hgk2h6"", ""f_75vfzlheeiejq"", ""f_ss7zjywnldb72"", ""f_wvs6vdabfapk4"", ""f_bvchuvn6vcvdy"", ""f_uazskuplzsfmc"", ""f_wp64p3wc34346"", ""f_t6q55ybtkqv5y"", ""f_dhlxfltclq5py"", ""f_5f764nsu7czag"", ""f_y32t7rbjon5so"", ""f_cam5d3g4xcgq4"", ""f_m2xrpsamc7j7m"", ""f_m6zjjkk7nhncs"", ""f_zgpfojcirwxcq"", ""f_sjtjomqad5cqy"", ""f_oqy7ksfzh2yfs"", ""f_7r7bnh6nsvtwu"", ""f_hlfqad2u4xakq"", ""f_6qowod7r27at6"", ""f_zqwzfaf5jika4"", ""f_wtxs3tlp2rrim""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7031	Phal	"[""nas [nose; liljegren; biori]"", ""nast [nose; CDIAL; Phal]"", ""nasti-ṣṓṛa [nostril; CDIAL; Phal]"", ""nastiṣôʹṛ [nostril; strand; Phal]"", ""naːs [nose; liljegren-hindukush; HKAT-phl]"", ""náas [nose; liljegren; Phal]"", ""nāst [nose; CDIAL; Phal]"", ""nʹâs [nose; strand; Phal]""]"	"[""E@-1"", ""L@-1"", ""short-monosyllable"", ""syllable-marked@-2"", ""unmarked""]"	"[""f_ujvlyk74hm24w"", ""f_y2n5hwwg4och4""]"	"[""f_p2qryzsll2oak"", ""f_7iw3gvbkjmkt6"", ""f_ahfiio5565i6w"", ""f_ujvlyk74hm24w"", ""f_y2n5hwwg4och4"", ""f_orciqyuagwmso"", ""f_jezuoqg7vzbwe"", ""f_xfaxavh5urtvg""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7031	Sv	"[""naːs [nose; knobloch2020sauji; HKAT-sdg]""]"	"[""unmarked""]"	[]	"[""f_vghebu6xpf4vw""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7031	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7031	Kund	"[""natʰ [nose; kund; Kund]"", ""natʰ [nose; liljegren-hindukush; HKAT-shd]""]"	"[""unmarked""]"	[]	"[""f_7il7ukcuy3k4a"", ""f_of3bdgvwaowlm""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7031	bro	"[""'nuto [nose; schmidt; bro]"", ""nutō [Nose; grierson-lsi1928; LSI-CHILASIOFDAHHANU]"", ""nuːto [nose; liljegren-hindukush; HKAT-bkk]""]"	"[""stress-marked@-2"", ""unmarked""]"	[]	"[""f_vddvrcmn7kjks"", ""f_zaklrtqnha62e"", ""f_xxdt3strlaaq6""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7031	Ush	"[""'noti [nose; rensch-decker-hallberg1992; SSNP-ushojo-USH]"", ""noːti [nose; liljegren-hindukush; HKAT-ush]""]"	"[""stress-marked@-2"", ""unmarked""]"	[]	"[""f_nh4fsp23cjgzs"", ""f_ul3nxj65droum""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula náas beside Biori nas supports early accent from a short stage. Shina náto, nóthi and nótu preserve different final vowels and short root quantity, suggesting distinct gender or extension histories. Strand nastiṣôʹṛ ‘nostril’ is a compound with prominence in the second member, not an exceptional nose noun.
short-a-without-h	7655	Sh	"[""paẽ [five; CDIAL; chil]"", ""poi [five; buddruss-shina1996; gil]"", ""po~š [five; schmidt; Astor]"", ""po~š [five; schmidt; gur]"", ""poĩ [five; CDIAL; gil]"", ""poš [five; CDIAL; pales]"", ""poš [five; backstrom1992; ChilasJelil]"", ""poš [five; backstrom1992; ChilasKhinar]"", ""poš [five; backstrom1992; Darel]"", ""poš [five; backstrom1992; Gahorabad]"", ""poš [five; backstrom1992; Harban]"", ""poš [five; backstrom1992; KachuraJel]"", ""poš [five; backstrom1992; Kharmang]"", ""poš [five; backstrom1992; Sazin]"", ""poš [five; backstrom1992; Tangir]"", ""poš [five; schmidt; dr]"", ""poš [five; schmidt; gil]"", ""poš [five; schmidt; koh]"", ""po̱š [five; backstrom1992; Astor]"", ""po̱š [five; backstrom1992; Bunji]"", ""po̱š [five; backstrom1992; DashkinAstor]"", ""po̱š [five; backstrom1992; Gultari]"", ""po̱š [five; backstrom1992; Gupis]"", ""po̱š [five; backstrom1992; Haramosh]"", ""po̱š [five; backstrom1992; Jalkot]"", ""po̱š [five; backstrom1992; Kolai]"", ""po̱š [five; backstrom1992; gil]"", ""po̱š [five; backstrom1992; pales]"", ""po̱š [five; backstrom1992; punl]"", ""põi [five; backstrom1992; HunzaNasirabad]"", ""põĩ [five; backstrom1992; Bagrot]"", ""põĩ [five; backstrom1992; NagarChalt]"", ""põĩ [five; backstrom1992; Rondu]"", ""põš [five; backstrom1992; Satpara]"", ""põš [five; backstrom1992; dr]"", ""põⁱ [five; backstrom1992; NagarThol]"", ""pōĩ [Five; grierson-lsi1928; LSI-SHINAGILGITI]"", ""pō̃š [Five; grierson-lsi1928; LSI-CHILASIOFDRAS]"", ""pō̃š [five; CDIAL; gur]""]"	"[""short-monosyllable"", ""unmarked""]"	[]	"[""f_qvwq2rsmp67cc"", ""f_hf7fdanxwihoc"", ""f_ciaall5co43by"", ""f_vl4p3nporp2ei"", ""f_3o7ou4ksht2wq"", ""f_u3dckxqiuzd7u"", ""f_cl3xglh6i3z4a"", ""f_3o7u4ptb3uxvk"", ""f_afwbplhq57mpa"", ""f_pixa5ge6xloki"", ""f_jnnhojcuwohfg"", ""f_27o7jfnzyctma"", ""f_b7v6neasxebpq"", ""f_62jo4x7ptygrq"", ""f_qng73e7fu3igi"", ""f_2wttqqhppidog"", ""f_ze4d5lv3jzluc"", ""f_jhlg2zaxcud6w"", ""f_6ejspdpqxxcak"", ""f_txispsyhbncvy"", ""f_jdlmpjcip4mkg"", ""f_qapcc2rfkpsxi"", ""f_tmcdoixu6lfn4"", ""f_t3sbta2vqzss4"", ""f_khyfdlhmid4fq"", ""f_f4wr36jsaqz6w"", ""f_de3lunl2mfq6q"", ""f_oddrjnu7rey2c"", ""f_kyqehf4yowshc"", ""f_2cqvoyagcxryy"", ""f_rxzr5ze52nelq"", ""f_ln6kcoflrapyq"", ""f_d2eavktcrdsre"", ""f_bwk36s5dvyffk"", ""f_cxikkyror7feq"", ""f_ne2iki7o3znzq"", ""f_v2psyu7qeziku"", ""f_zqptcjnzeaizs"", ""f_ukzwbsb4vykjo""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula páanǰ/Biori panǰ fits later closed-a lengthening with early accent; Shina poš/poi has nasal-environment backing and affricate/sibilant reduction. The old root prominence is compatible, but the short main-Shina citation cannot reveal a long-mora class. Kalkoti paanǰ and Kundal pā̃j add segmental coverage without a tone decision in these sources.
