numeral	formation_class	language	analysis_token_id	record_id	form	gloss	family_id	source	dialect	outcome	exclusion	reading_issues	analysis
20	twenty-control	bro	f_oalry5tyk5k6m	f_oalry5tyk5k6m	bižā	Twenty	11616	grierson-lsi1928	dialect:bro:LSI-CHILASIOFDAHHANU:Brokskat%20of%20D%CC%A3a%CC%84h-Hanu%CC%84%20%28LSI%201928%29	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Kalk	f_hypanhgngjtta	f_hypanhgngjtta	äkaáš	eleven	2485	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Kalk	f_nqgd33l5hhkfo	f_nqgd33l5hhkfo	baáš	twelve	6658	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Kalk	f_kg3kpvjbpbbwo	f_kg3kpvjbpbbwo	treéš	thirteen	6001	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Kalk	f_vllxcglp6ecfs	f_vllxcglp6ecfs	čändeéš	fourteen	4605	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Kalk	f_tovy6amcooz6o	f_tovy6amcooz6o	pänǰeéš	fifteen	7662	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Kalk	f_atl6hyfrf52qo	f_atl6hyfrf52qo	ṣureéš	sixteen	12812	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Kalk	f_vxf6owtctrkca	f_vxf6owtctrkca	sätaáš	seventeen	13146	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Kalk	f_lfwqpy7l2tgf4	f_lfwqpy7l2tgf4	iṣṭaáš	eighteen	946	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H2@-1			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Kalk	f_562ykmpnojsxq	f_562ykmpnojsxq	änbíiš	nineteen	2411	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H1@-1			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Kalk	f_7jfvb5xq3n4mi	f_7jfvb5xq3n4mi	bíiš	twenty	11616	hultman2023kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	H1@-1			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Sv	f_dpdx4bbocy7uw	f_dpdx4bbocy7uw	jakɑːʃ	11	2485	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
20	twenty-control	Sv	f_6rh3d4k2zm444	f_6rh3d4k2zm444	biʃ	twenty	11616	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
11	ten-compound-series	Sv	f_jly4ng3yz4ley	f_jly4ng3yz4ley	yekaaš	eleven	2485	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula akóoš/akáaš has E in the final syllable; Kalkoti äkaáš has H2. Brokskat qudeš has initial stress and a distinct compound shape; Kundal yagáy marks final prominence without a recoverable mora contrast.
12	ten-compound-series	Sv	f_3kwkkbqr2sy5g	f_3kwkkbqr2sy5g	baaš	twelve	6658	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula bóoš/báaš E versus Kalkoti baáš H2 is a real exception to the simple monosyllabic E→zero mapping, but it agrees with the independent ten-compound series. Shina baai vowel sequences require source-specific interpretation; Brokskat budeš has initial stress.
13	ten-compound-series	Sv	f_m4q7ief472a3q	f_m4q7ief472a3q	troyiš	thirteen	6001	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula tríiš/tréeš E versus Kalkoti treéš H2 belongs to the same ten-compound pattern as twelve. Brokskat trobeš is unmarked in print, not assigned initial stress by analogy. Shina often contracts to a vowel sequence or monosyllable.
14	ten-compound-series	Sv	f_ufxavxkum5lts	f_ufxavxkum5lts	čadiš	fourteen	4605	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula čandíiš/čandéeš E corresponds to Kalkoti čändeéš H2. Shina includes initial-long, medial-short and final-short marked variants, with different syllable reductions. Brokskat cuudeš and Ushojo cadʌš have initial stress; the western High pattern is not universal Shinaic final stress.
15	ten-compound-series	Sv	f_kq3ziihdsok54	f_kq3ziihdsok54	panǰiš	fifteen	7662	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula panǰíiš/panǰéeš E corresponds to Kalkoti pänǰeéš H2. Shina preserves several differently expanded formations with final prominence; Brokskat pããdeš has initial stress. Unmarked Sauji variants do not establish an E/L value.
16	ten-compound-series	Sv	f_726stptjmbgke	f_726stptjmbgke	ṣuṛaš	sixteen	12812	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula ṣoṛíiš/ṣoṛéeš E corresponds to Kalkoti ṣureéš H2. Shina contracted ṣoo(y/i) variants and Brokskat ṣobeš are different surface formations; Brokskat has initial stress. A different stem spelling does not erase the independent ten-compound membership.
17	ten-compound-series	Sv	f_dyuqcckeae5x4	f_dyuqcckeae5x4	satiyaš	seventeen	13146	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula satóoš/satáaš E corresponds to Kalkoti sätaáš H2. Unlike the earlier Brokskat teens, sattõõš has final stress. Shina final accented aa precedes y/i material whose syllabicity varies by source.
18	ten-compound-series	Sv	f_7vbz7lgym2xeo	f_7vbz7lgym2xeo	aštiyaš	eighteen	946	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula aṣṭóoš/aṣṭáaš E corresponds to Kalkoti iṣṭaáš H2. Brokskat aṣṭõš also has final stress. The independent ten-compound series includes both mono- and polysyllabic modern words; its common Kalkoti H2 cannot be reduced to current syllable count.
19	nineteen-comparison	Sv	f_okk4ttppzczse	f_okk4ttppzczse	uṛiš	nineteen	2411	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula aṇabhiíš L and Kalkoti änbíiš H1 contain the twenty element, unlike 11–18 ten compounds. Their correspondence matches Palula bhiíš L/Kalkoti bíiš H1 twenty. Shina kuniih and Brokskat kunjaa have different one-less formations, so no identical whole-compound accent history is assumed.
20	twenty-control	Sv	f_vtno25p4vggtw	f_vtno25p4vggtw	biš	twenty	11616	knobloch2020sauji	dialect:Sv:HKAT-sdg:Sau	unmarked			Palula bhiíš L corresponds to Kalkoti bíiš H1; Shina commonly has bií L, Kundal bī̌ rising, and Brokskat bižaa final syllable stress. Survey biš panj under twenty contains five as well and is not a clean twenty citation; preserve it with an explicit exclusion.
